x,y,value
0,0,0.0138555
0.1,0,0.0140947
0.2,0,0.0145711
0.3,0,0.0152809
0.4,0,0.0162193
0.5,0,0.0173814
0.6,0,0.018763
0.7,0,0.0203608
0.8,0,0.0221726
0.9,0,0.024196
1,0,0.0264265
1.1,0,0.0288509
1.2,0,0.0314236
1.3,0,0.0340883
1.4,0,0.0367877
1.5,0,0.0394702
1.6,0,0.0420967
1.7,0,0.0446452
1.8,0,0.0471137
1.9,0,0.0495204
2,0,0.0519019
2.1,0,0.0543094
2.2,0,0.0568042
2.3,0,0.0594539
2.4,0,0.0623281
2.5,0,0.0654967
2.6,0,0.0690288
2.7,0,0.0729926
2.8,0,0.077456
2.9,0,0.0824875
3,0,0.0881571
3.1,0,0.0945354
3.2,0,0.101686
3.3,0,0.109664
3.4,0,0.118501
3.5,0,0.12819
3.6,0,0.138661
3.7,0,0.149744
3.8,0,0.161137
3.9,0,0.172371
4,0,0.182784
4.1,0,0.191526
4.2,0,0.197581
4.3,0,0.199841
4.4,0,0.197212
4.5,0,0.188751
4.6,0,0.173821
4.7,0,0.15223
4.8,0,0.124329
4.9,0,0.0910452
5,0,0.053823
0,0.1,0.0144512
0.1,0.1,0.0147095
0.2,0.1,0.0152241
0.3,0.1,0.0159908
0.4,0.1,0.0170044
0.5,0.1,0.0182595
0.6,0.1,0.0197512
0.7,0.1,0.0214752
0.8,0.1,0.0234281
0.9,0.1,0.0256057
1,0.1,0.0280001
1.1,0.1,0.0305921
1.2,0.1,0.0333374
1.3,0.1,0.0361788
1.4,0.1,0.0390566
1.5,0.1,0.0419167
1.6,0.1,0.0447174
1.7,0.1,0.0474344
1.8,0.1,0.0500643
1.9,0.1,0.0526248
2,0.1,0.0551531
2.1,0.1,0.0577018
2.2,0.1,0.060335
2.3,0.1,0.0631234
2.4,0.1,0.0661408
2.5,0.1,0.0694613
2.6,0.1,0.0731584
2.7,0.1,0.0773049
2.8,0.1,0.0819733
2.9,0.1,0.0872366
3,0.1,0.0931688
3.1,0.1,0.0998435
3.2,0.1,0.107328
3.3,0.1,0.115677
3.4,0.1,0.124923
3.5,0.1,0.135054
3.6,0.1,0.145992
3.7,0.1,0.157552
3.8,0.1,0.169415
3.9,0.1,0.181085
4,0.1,0.191869
4.1,0.1,0.200879
4.2,0.1,0.207061
4.3,0.1,0.209269
4.4,0.1,0.20637
4.5,0.1,0.197396
4.6,0.1,0.181693
4.7,0.1,0.15907
4.8,0.1,0.129903
4.9,0.1,0.0951755
5,0.1,0.0564283
0,0.2,0.0156497
0.1,0.2,0.015947
0.2,0.2,0.0165392
0.3,0.2,0.0174217
0.4,0.2,0.0185886
0.5,0.2,0.0200333
0.6,0.2,0.0217493
0.7,0.2,0.0237306
0.8,0.2,0.0259708
0.9,0.2,0.0284618
1,0.2,0.0311897
1.1,0.2,0.0341283
1.2,0.2,0.037231
1.3,0.2,0.0404377
1.4,0.2,0.0436844
1.5,0.2,0.046912
1.6,0.2,0.0500735
1.7,0.2,0.0531402
1.8,0.2,0.0561059
1.9,0.2,0.058987
2,0.2,0.0618214
2.1,0.2,0.0646651
2.2,0.2,0.0675869
2.3,0.2,0.0706643
2.4,0.2,0.0739787
2.5,0.2,0.077613
2.6,0.2,0.08165
2.7,0.2,0.0861716
2.8,0.2,0.0912596
2.9,0.2,0.0969959
3,0.2,0.103463
3.1,0.2,0.11074
3.2,0.2,0.118901
3.3,0.2,0.128003
3.4,0.2,0.138076
3.5,0.2,0.149098
3.6,0.2,0.160974
3.7,0.2,0.173493
3.8,0.2,0.186294
3.9,0.2,0.198831
4,0.2,0.210347
4.1,0.2,0.219882
4.2,0.2,0.226303
4.3,0.2,0.228384
4.4,0.2,0.224923
4.5,0.2,0.214894
4.6,0.2,0.197612
4.7,0.2,0.17289
4.8,0.2,0.141147
4.9,0.2,0.103459
5,0.2,0.0615091
0,0.3,0.0174643
0.1,0.3,0.0178217
0.2,0.3,0.0185337
0.3,0.3,0.0195949
0.4,0.3,0.0209984
0.5,0.3,0.022736
0.6,0.3,0.024799
0.7,0.3,0.0271783
0.8,0.3,0.0298633
0.9,0.3,0.03284
1,0.3,0.0360869
1.1,0.3,0.0395693
1.2,0.3,0.043235
1.3,0.3,0.047018
1.4,0.3,0.0508477
1.5,0.3,0.0546569
1.6,0.3,0.058391
1.7,0.3,0.0620146
1.8,0.3,0.0655167
1.9,0.3,0.0689115
2,0.3,0.0722378
2.1,0.3,0.0755556
2.2,0.3,0.0789409
2.3,0.3,0.0824807
2.4,0.3,0.0862684
2.5,0.3,0.0903999
2.6,0.3,0.094972
2.7,0.3,0.100081
2.8,0.3,0.105822
2.9,0.3,0.112292
3,0.3,0.119585
3.1,0.3,0.127791
3.2,0.3,0.136991
3.3,0.3,0.147244
3.4,0.3,0.158576
3.5,0.3,0.170951
3.6,0.3,0.184244
3.7,0.3,0.198204
3.8,0.3,0.212408
3.9,0.3,0.22623
4,0.3,0.238821
4.1,0.3,0.24911
4.2,0.3,0.255846
4.3,0.3,0.257687
4.4,0.3,0.253325
4.5,0.3,0.241647
