0,0.237208
0.1,0.283865
0.2,0.381252
0.3,0.537238
0.4,0.762928
0.5,1.07183
0.6,1.47874
0.7,1.99851
0.8,2.64461
0.9,3.42789
1,4.35551
1.1,3.42824
1.2,2.64547
1.3,2.00029
1.4,1.48222
1.5,1.07847
1.6,0.775443
1.7,0.56055
1.8,0.4243
1.9,0.362761
2,0.380775
2.1,0.496465
2.2,0.747893
2.3,1.20301
2.4,1.97427
2.5,3.23959
2.6,5.27136
2.7,8.47535
2.8,13.442
2.9,21.014
3,32.3768
3.1,21.3277
3.2,13.8447
3.3,8.88308
3.4,5.65429
3.5,3.58478
3.6,2.27196
3.7,1.44262
3.8,0.917132
3.9,0.580922
4,0.362978
4.1,0.220422
4.2,0.127644
4.3,0.0704267
4.4,0.0374226
4.5,0.0192201
4.6,0.00959539
4.7,0.00467876
4.8,0.00222581
4.9,0.00100935
5,0.00038206
