x,y,value
0,0,0.0135135
0.1,0,0.0136352
0.2,0,0.0138785
0.3,0,0.0142431
0.4,0,0.0147285
0.5,0,0.015334
0.6,0,0.0160588
0.7,0,0.0169018
0.8,0,0.0178618
0.9,0,0.018937
1,0,0.0201257
1.1,0,0.0214255
1.2,0,0.0228339
1.3,0,0.0243479
1.4,0,0.0259641
1.5,0,0.0276785
1.6,0,0.0294868
1.7,0,0.0313841
1.8,0,0.0333652
1.9,0,0.0354241
2,0,0.0375544
2.1,0,0.0397492
2.2,0,0.0420013
2.3,0,0.0443026
2.4,0,0.0466449
2.5,0,0.0490195
2.6,0,0.0514172
2.7,0,0.0538287
2.8,0,0.0562442
2.9,0,0.0586537
3,0,0.0610472
3.1,0,0.0634144
3.2,0,0.0657449
3.3,0,0.0680284
3.4,0,0.0702546
3.5,0,0.0724132
3.6,0,0.0744944
3.7,0,0.0764882
3.8,0,0.0783851
3.9,0,0.0801759
4,0,0.0818517
4.1,0,0.0834043
4.2,0,0.0848257
4.3,0,0.0861086
4.4,0,0.0872465
4.5,0,0.0882333
4.6,0,0.0890639
4.7,0,0.0897338
4.8,0,0.0902394
4.9,0,0.090578
5,0,0.0907478
0,0.1,0.0136352
0.1,0.1,0.0137581
0.2,0.1,0.0140036
0.3,0.1,0.0143715
0.4,0.1,0.0148612
0.5,0.1,0.0154722
0.6,0.1,0.0162036
0.7,0.1,0.0170543
0.8,0.1,0.018023
0.9,0.1,0.019108
1,0.1,0.0203075
1.1,0.1,0.0216191
1.2,0.1,0.0230404
1.3,0.1,0.0245682
1.4,0.1,0.026199
1.5,0.1,0.0279291
1.6,0.1,0.0297539
1.7,0.1,0.0316685
1.8,0.1,0.0336676
1.9,0.1,0.0357452
2,0.1,0.0378949
2.1,0.1,0.0401096
2.2,0.1,0.042382
2.3,0.1,0.0447041
2.4,0.1,0.0470674
2.5,0.1,0.0494633
2.6,0.1,0.0518824
2.7,0.1,0.0543153
2.8,0.1,0.0567521
2.9,0.1,0.0591828
3,0.1,0.0615972
3.1,0.1,0.063985
3.2,0.1,0.0663356
3.3,0.1,0.0686388
3.4,0.1,0.070884
3.5,0.1,0.0730611
3.6,0.1,0.07516
3.7,0.1,0.0771707
3.8,0.1,0.0790836
3.9,0.1,0.0808895
4,0.1,0.0825795
4.1,0.1,0.0841451
4.2,0.1,0.0855785
4.3,0.1,0.0868722
4.4,0.1,0.0880197
4.5,0.1,0.0890149
4.6,0.1,0.0898524
4.7,0.1,0.090528
4.8,0.1,0.0910379
4.9,0.1,0.0913793
5,0.1,0.0915505
0,0.2,0.0138785
0.1,0.2,0.0140036
0.2,0.2,0.0142535
0.3,0.2,0.014628
0.4,0.2,0.0151265
0.5,0.2,0.0157485
0.6,0.2,0.0164931
0.7,0.2,0.0173591
0.8,0.2,0.0183452
0.9,0.2,0.0194497
1,0.2,0.0206709
1.1,0.2,0.0220062
1.2,0.2,0.0234531
1.3,0.2,0.0250085
1.4,0.2,0.0266688
1.5,0.2,0.0284301
1.6,0.2,0.0302878
1.7,0.2,0.032237
1.8,0.2,0.0342722
1.9,0.2,0.0363872
2,0.2,0.0385756
2.1,0.2,0.0408301
2.2,0.2,0.0431433
2.3,0.2,0.0455069
2.4,0.2,0.0479123
2.5,0.2,0.0503507
2.6,0.2,0.0528126
2.7,0.2,0.0552882
2.8,0.2,0.0577677
2.9,0.2,0.0602408
3,0.2,0.062697
3.1,0.2,0.0651259
3.2,0.2,0.0675168
3.3,0.2,0.0698592
3.4,0.2,0.0721425
3.5,0.2,0.0743564
3.6,0.2,0.0764906
3.7,0.2,0.078535
3.8,0.2,0.08048
3.9,0.2,0.082316
4,0.2,0.0840342
4.1,0.2,0.085626
4.2,0.2,0.0870832
4.3,0.2,0.0883986
4.4,0.2,0.0895652
4.5,0.2,0.090577
4.6,0.2,0.0914286
4.7,0.2,0.0921154
4.8,0.2,0.0926338
4.9,0.2,0.092981
5,0.2,0.0931551
0,0.3,0.0142431
0.1,0.3,0.0143715
0.2,0.3,0.014628
0.3,0.3,0.0150124
0.4,0.3,0.0155241
0.5,0.3,0.0161626
0.6,0.3,0.0169268
0.7,0.3,0.0178158
0.8,0.3,0.018828
0.9,0.3,0.0199619
1,0.3,0.0212154
1.1,0.3,0.0225863
1.2,0.3,0.0240716
1.3,0.3,0.0256683
1.4,0.3,0.0273728
1.5,0.3,0.029181
1.6,0.3,0.0310882
1.7,0.3,0.0330893
1.8,0.3,0.0351785
1.9,0.3,0.0373498
2,0.3,0.0395962
2.1,0.3,0.0419105
2.2,0.3,0.0442847
2.3,0.3,0.0467106
2.4,0.3,0.0491792
2.5,0.3,0.0516814
2.6,0.3,0.0542074
2.7,0.3,0.0567472
2.8,0.3,0.0592907
2.9,0.3,0.0618271
3,0.3,0.064346
3.1,0.3,0.0668365
3.2,0.3,0.0692877
3.3,0.3,0.0716888
3.4,0.3,0.0740292
3.5,0.3,0.0762981
3.6,0.3,0.0784851
3.7,0.3,0.08058
3.8,0.3,0.0825728
3.9,0.3,0.084454
4,0.3,0.0862144
4.1,0.3,0.0878452
4.2,0.3,0.0893382
4.3,0.3,0.0906858
4.4,0.3,0.0918811
4.5,0.3,0.0929177
4.6,0.3,0.0937902
4.7,0.3,0.094494
4.8,0.3,0.0950251
4.9,0.3,0.0953809
5,0.3,0.0955592
0,0.4,0.0147285
0.1,0.4,0.0148612
0.2,0.4,0.0151265
0.3,0.4,0.0155241
0.4,0.4,0.0160535
0.5,0.4,0.0167138
0.6,0.4,0.0175044
0.7,0.4,0.0184239
0.8,0.4,0.019471
0.9,0.4,0.0206439
1,0.4,0.0219406
1.1,0.4,0.0233587
1.2,0.4,0.0248953
1.3,0.4,0.0265472
1.4,0.4,0.0283106
1.5,0.4,0.0301812
1.6,0.4,0.0321543
1.7,0.4,0.0342245
1.8,0.4,0.036386
1.9,0.4,0.0386322
2,0.4,0.0409561
2.1,0.4,0.04335
2.2,0.4,0.0458058
2.3,0.4,0.0483148
2.4,0.4,0.0508677
2.5,0.4,0.0534549
2.6,0.4,0.0560664
2.7,0.4,0.0586918
2.8,0.4,0.0613204
2.9,0.4,0.0639413
3,0.4,0.0665436
3.1,0.4,0.069116
3.2,0.4,0.0716474
3.3,0.4,0.0741267
3.4,0.4,0.0765427
3.5,0.4,0.0788847
3.6,0.4,0.0811419
3.7,0.4,0.0833038
3.8,0.4,0.0853602
3.9,0.4,0.0873013
4,0.4,0.0891176
4.1,0.4,0.0908002
4.2,0.4,0.0923407
4.3,0.4,0.0937311
4.4,0.4,0.0949644
4.5,0.4,0.096034
4.6,0.4,0.0969343
4.7,0.4,0.0976605
4.8,0.4,0.0982086
4.9,0.4,0.0985757
5,0.4,0.0987598
0,0.5,0.015334
0.1,0.5,0.0154722
