x,y,value
0,0,2.29855e-35
0.1,0,2.34977e-34
0.2,0,2.41514e-33
0.3,0,2.31029e-32
0.4,0,2.05811e-31
0.5,0,1.70908e-30
0.6,0,1.32397e-29
0.7,0,9.57317e-29
0.8,0,6.4632e-28
0.9,0,4.07502e-27
1,0,2.39937e-26
1.1,0,1.31905e-25
1.2,0,6.76796e-25
1.3,0,3.23918e-24
1.4,0,1.44496e-23
1.5,0,6.00201e-23
1.6,0,2.31863e-22
1.7,0,8.31833e-22
1.8,0,2.76682e-21
1.9,0,8.51561e-21
2,0,2.41977e-20
2.1,0,6.33224e-20
2.2,0,1.52174e-19
2.3,0,3.34788e-19
2.4,0,6.72008e-19
2.5,0,1.22629e-18
2.6,0,2.02688e-18
2.7,0,3.02342e-18
2.8,0,4.05668e-18
2.9,0,4.88292e-18
3,0,5.26355e-18
3.1,0,5.07882e-18
3.2,0,4.3904e-18
3.3,0,3.40724e-18
3.4,0,2.38099e-18
3.5,0,1.50356e-18
3.6,0,8.61288e-19
3.7,0,4.49279e-19
3.8,0,2.14207e-19
3.9,0,9.36709e-20
4,0,3.76887e-20
4.1,0,1.39926e-20
4.2,0,4.80586e-21
4.3,0,1.53043e-21
4.4,0,4.52769e-22
4.5,0,1.24653e-22
4.6,0,3.19836e-23
4.7,0,7.65746e-24
4.8,0,1.71278e-24
4.9,0,3.60188e-25
5,0,8.28198e-26
0,0.1,2.34977e-34
0.1,0.1,2.28924e-33
0.2,0.1,2.25603e-32
0.3,0.1,2.07424e-31
0.4,0.1,1.7799e-30
0.5,0.1,1.42662e-29
0.6,0.1,1.06874e-28
0.7,0.1,7.48655e-28
0.8,0.1,4.90511e-27
0.9,0.1,3.00618e-26
1,0.1,1.72323e-25
1.1,0.1,9.23685e-25
1.2,0.1,4.62772e-24
1.3,0.1,2.16573e-23
1.4,0.1,9.45989e-23
1.5,0.1,3.85274e-22
1.6,0.1,1.46125e-21
1.7,0.1,5.15368e-21
1.8,0.1,1.68737e-20
1.9,0.1,5.11864e-20
2,0.1,1.4354e-19
2.1,0.1,3.71169e-19
2.2,0.1,8.82504e-19
2.3,0.1,1.92333e-18
2.4,0.1,3.82919e-18
2.5,0.1,6.93922e-18
2.6,0.1,1.14038e-17
2.7,0.1,1.69332e-17
2.8,0.1,2.26425e-17
2.9,0.1,2.71911e-17
3,0.1,2.92741e-17
3.1,0.1,2.82412e-17
