x,y,value
0,0,0.0526834
0.1,0,0.0521093
0.2,0,0.0510158
0.3,0,0.0495218
0.4,0,0.0478115
0.5,0,0.0460729
0.6,0,0.0444555
0.7,0,0.0430558
0.8,0,0.0419194
0.9,0,0.0410524
1,0,0.0404331
1.1,0,0.0400209
1.2,0,0.0397536
1.3,0,0.0395722
1.4,0,0.0394269
1.5,0,0.0392794
1.6,0,0.0391039
1.7,0,0.0388868
1.8,0,0.0386267
1.9,0,0.0383323
2,0,0.0380214
2.1,0,0.0377181
2.2,0,0.0374512
2.3,0,0.0372525
2.4,0,0.0371549
2.5,0,0.0371921
2.6,0,0.0373979
2.7,0,0.0378057
2.8,0,0.0384492
2.9,0,0.039362
3,0,0.0405783
3.1,0,0.0421325
3.2,0,0.044058
3.3,0,0.0463865
3.4,0,0.0491466
3.5,0,0.0523593
3.6,0,0.0560332
3.7,0,0.0601562
3.8,0,0.0646855
3.9,0,0.0695356
4,0,0.074565
4.1,0,0.0795657
4.2,0,0.0842566
4.3,0,0.0882874
4.4,0,0.0912539
4.5,0,0.0927294
4.6,0,0.09231
4.7,0,0.0896694
4.8,0,0.0846093
4.9,0,0.0770884
5,0,0.0671919
0,0.1,0.0549683
0.1,0.1,0.0544099
0.2,0.1,0.0533414
0.3,0.1,0.0518706
0.4,0.1,0.0501866
0.5,0.1,0.048478
0.6,0.1,0.0468919
0.7,0.1,0.0455226
0.8,0.1,0.0444145
0.9,0.1,0.0435726
1,0.1,0.0429737
1.1,0.1,0.0425745
1.2,0.1,0.0423143
1.3,0.1,0.0421337
1.4,0.1,0.0419814
1.5,0.1,0.0418181
1.6,0.1,0.0416173
1.7,0.1,0.0413658
1.8,0.1,0.0410626
1.9,0.1,0.0407182
2,0.1,0.0403521
2.1,0.1,0.0399907
2.2,0.1,0.0396654
2.3,0.1,0.0394103
2.4,0.1,0.0392609
2.5,0.1,0.0392533
2.6,0.1,0.0394233
2.7,0.1,0.0398067
2.8,0.1,0.040439
2.9,0.1,0.0413558
3,0.1,0.042593
3.1,0.1,0.0441866
3.2,0.1,0.0461718
3.3,0.1,0.0485818
3.4,0.1,0.0514461
3.5,0.1,0.0547864
3.6,0.1,0.0586107
3.7,0.1,0.0629054
3.8,0.1,0.0676243
3.9,0.1,0.0726763
4,0.1,0.0779123
4.1,0.1,0.0831136
4.2,0.1,0.0879869
4.3,0.1,0.0921677
4.4,0.1,0.0952377
4.5,0.1,0.0967587
4.6,0.1,0.0963207
4.7,0.1,0.0936015
4.8,0.1,0.0884268
4.9,0.1,0.0808183
5,0.1,0.0710257
0,0.2,0.0595799
0.1,0.2,0.0590516
0.2,0.2,0.0580363
0.3,0.2,0.0566238
0.4,0.2,0.0550084
0.5,0.2,0.0533741
0.6,0.2,0.0518626
0.7,0.2,0.0505639
0.8,0.2,0.0495201
0.9,0.2,0.0487344
1,0.2,0.0481813
1.1,0.2,0.0478143
1.2,0.2,0.0475729
1.3,0.2,0.0473963
1.4,0.2,0.0472309
1.5,0.2,0.0470356
1.6,0.2,0.0467829
1.7,0.2,0.04646
1.8,0.2,0.0460679
1.9,0.2,0.0456199
2,0.2,0.0451394
2.1,0.2,0.0446577
2.2,0.2,0.044211
2.3,0.2,0.0438386
2.4,0.2,0.0435812
2.5,0.2,0.0434796
2.6,0.2,0.0435744
2.7,0.2,0.0439055
2.8,0.2,0.0445125
2.9,0.2,0.0454348
3,0.2,0.0467121
3.1,0.2,0.0483838
3.2,0.2,0.0504882
3.3,0.2,0.0530616
3.4,0.2,0.0561354
3.5,0.2,0.0597324
3.6,0.2,0.0638595
3.7,0.2,0.0684998
3.8,0.2,0.0736001
3.9,0.2,0.0790581
4,0.2,0.0847088
4.1,0.2,0.0903125
4.2,0.2,0.0955505
4.3,0.2,0.10003
4.4,0.2,0.103304
4.5,0.2,0.10491
4.6,0.2,0.104424
4.7,0.2,0.101525
4.8,0.2,0.0960687
4.9,0.2,0.0881423
5,0.2,0.0781083
0,0.3,0.066627
0.1,0.3,0.0661383
0.2,0.3,0.0652015
0.3,0.3,0.0639089
0.4,0.3,0.0624311
0.5,0.3,0.0609386
0.6,0.3,0.0595648
0.7,0.3,0.0583947
0.8,0.3,0.0574673
0.9,0.3,0.056783
1,0.3,0.0563129
1.1,0.3,0.0560072
1.2,0.3,0.0558038
1.3,0.3,0.0556389
1.4,0.3,0.0554562
1.5,0.3,0.0552122
1.6,0.3,0.0548785
1.7,0.3,0.0544434
1.8,0.3,0.0539107
1.9,0.3,0.0532988
2,0.3,0.0526372
2.1,0.3,0.0519644
2.2,0.3,0.0513246
2.3,0.3,0.0507651
2.4,0.3,0.0503347
2.5,0.3,0.0500817
2.6,0.3,0.0500538
2.7,0.3,0.0502977
2.8,0.3,0.0508594
2.9,0.3,0.0517841
3,0.3,0.0531172
3.1,0.3,0.0549032
3.2,0.3,0.0571855
3.3,0.3,0.0600045
3.4,0.3,0.0633949
3.5,0.3,0.0673802
3.6,0.3,0.071966
3.7,0.3,0.0771296
3.8,0.3,0.082807
3.9,0.3,0.0888786
4,0.3,0.0951549
4.1,0.3,0.101364
4.2,0.3,0.107149
4.3,0.3,0.112073
4.4,0.3,0.115646
4.5,0.3,0.117367
4.6,0.3,0.116787
4.7,0.3,0.113582
4.8,0.3,0.107633
4.9,0.3,0.0990903
5,0.3,0.0884047
0,0.4,0.0763233
0.1,0.4,0.0758956
0.2,0.4,0.0750817
0.3,0.4,0.0739724
0.4,0.4,0.0727109
0.5,0.4,0.0714453
0.6,0.4,0.0702944
0.7,0.4,0.0693345
0.8,0.4,0.0685984
0.9,0.4,0.0680817
1,0.4,0.0677506
1.1,0.4,0.0675505
1.2,0.4,0.0674154
1.3,0.4,0.0672777
1.4,0.4,0.0670775
1.5,0.4,0.0667686
1.6,0.4,0.0663223
1.7,0.4,0.0657287
1.8,0.4,0.0649964
1.9,0.4,0.0641505
2,0.4,0.0632298
2.1,0.4,0.0622829
2.2,0.4,0.0613653
2.3,0.4,0.0605357
2.4,0.4,0.0598541
2.5,0.4,0.0593795
2.6,0.4,0.0591698
2.7,0.4,0.0592812
2.8,0.4,0.0597682
2.9,0.4,0.0606845
3,0.4,0.0620831
3.1,0.4,0.0640157
3.2,0.4,0.0665324
3.3,0.4,0.069679
3.4,0.4,0.073494
3.5,0.4,0.078002
3.6,0.4,0.0832059
3.7,0.4,0.0890745
3.8,0.4,0.0955287
3.9,0.4,0.102425
4,0.4,0.10954
4.1,0.4,0.116559
4.2,0.4,0.123071
4.3,0.4,0.128582
4.4,0.4,0.132541
4.5,0.4,0.134396
4.6,0.4,0.13366
4.7,0.4,0.13
4.8,0.4,0.123323
4.9,0.4,0.113839
5,0.4,0.1021
0,0.5,0.0889592
0.1,0.5,0.0886223
0.2,0.5,0.0879879
0.3,0.5,0.0871368
0.4,0.5,0.0861846
0.5,0.5,0.0852517
0.6,0.5,0.0844353
0.7,0.5,0.0837965
0.8,0.5,0.0833568
0.9,0.5,0.0831028
1,0.5,0.0829923
1.1,0.5,0.0829637
1.2,0.5,0.0829444
1.3,0.5,0.0828615
1.4,0.5,0.0826507
1.5,0.5,0.0822634
1.6,0.5,0.0816711
1.7,0.5,0.0808673
1.8,0.5,0.0798673
1.9,0.5,0.078706
2,0.5,0.0774343
2.1,0.5,0.0761148
2.2,0.5,0.074818
2.3,0.5,0.073618
