x,y,value
0,0,0.00423271
0.1,0,0.00422103
0.2,0,0.00419174
0.3,0,0.00413467
0.4,0,0.00403844
0.5,0,0.00389433
0.6,0,0.00370046
0.7,0,0.00346608
0.8,0,0.00321721
0.9,0,0.00300945
1,0,0.00297281
1.1,0,0.00351209
1.2,0,0.00425395
1.3,0,0.00502338
1.4,0,0.00569321
1.5,0,0.00616287
1.6,0,0.00636407
1.7,0,0.00626903
1.8,0,0.00589293
1.9,0,0.00528842
2,0,0.00453316
2.1,0,0.00371376
2.2,0,0.00291019
2.3,0,0.00218421
2.4,0,0.00157369
2.5,0,0.00109289
2.6,0,0.000737293
2.7,0,0.000490754
2.8,0,0.000333409
2.9,0,0.000250442
3,0,0.000249793
3.1,0,0.000444476
3.2,0,0.00089178
3.3,0,0.00177318
3.4,0,0.00338223
3.5,0,0.0061318
3.6,0,0.0105399
3.7,0,0.0171757
3.8,0,0.0265551
3.9,0,0.0389909
4,0,0.0544167
4.1,0,0.0722235
4.2,0,0.0911559
4.3,0,0.109317
4.4,0,0.124316
4.5,0,0.133574
4.6,0,0.134746
4.7,0,0.126193
4.8,0,0.107397
4.9,0,0.0792157
5,0,0.0438654
0,0.1,0.00458992
0.1,0.1,0.00459118
0.2,0.1,0.00458727
0.3,0.1,0.00456711
0.4,0.1,0.00451827
0.5,0.1,0.00443122
0.6,0.1,0.00430432
0.7,0.1,0.00414934
0.8,0.1,0.00399917
0.9,0.1,0.00392155
1,0.1,0.00404551
1.1,0.1,0.00457392
1.2,0.1,0.00532197
1.3,0.1,0.00611849
1.4,0.1,0.00682135
1.5,0.1,0.00731687
1.6,0.1,0.00752725
1.7,0.1,0.00741863
1.8,0.1,0.00700347
1.9,0.1,0.00633492
2,0.1,0.00549411
2.1,0.1,0.00457342
2.2,0.1,0.00365999
2.3,0.1,0.00282311
2.4,0.1,0.00210755
2.5,0.1,0.00153324
2.6,0.1,0.00109982
2.7,0.1,0.000794278
2.8,0.1,0.000600064
2.9,0.1,0.000508717
3,0.1,0.000540896
3.1,0.1,0.000792006
3.2,0.1,0.00135503
3.3,0.1,0.00242585
3.4,0.1,0.00431633
3.5,0.1,0.00745942
