x,y,value
0,0,-5.29505e+204
0.1,0,-2.93011e+206
0.2,0,-1.16361e+208
0.3,0,-3.58354e+209
0.4,0,-8.95748e+210
0.5,0,-1.86936e+212
0.6,0,-3.32045e+213
0.7,0,-5.09029e+214
0.8,0,-6.8055e+215
0.9,0,-7.99878e+216
1,0,-8.31637e+217
1.1,0,-7.68593e+218
1.2,0,-6.33792e+219
1.3,0,-4.67665e+220
1.4,0,-3.09447e+221
1.5,0,-1.83885e+222
1.6,0,-9.82232e+222
1.7,0,-4.71808e+223
1.8,0,-2.03785e+224
1.9,0,-7.91081e+224
2,0,-2.75754e+225
2.1,0,-8.62033e+225
2.2,0,-2.41286e+226
2.3,0,-6.03568e+226
2.4,0,-1.34642e+227
2.5,0,-2.67243e+227
2.6,0,-4.70854e+227
2.7,0,-7.34752e+227
2.8,0,-1.0134e+228
2.9,0,-1.23335e+228
3,0,-1.32301e+228
3.1,0,-1.25026e+228
3.2,0,-1.0411e+228
3.3,0,-7.64583e+227
3.4,0,-4.95966e+227
3.5,0,-2.84722e+227
3.6,0,-1.44979e+227
3.7,0,-6.56342e+226
3.8,0,-2.648e+226
3.9,0,-9.54172e+225
4,0,-3.07696e+225
4.1,0,-8.89493e+224
4.2,0,-2.30826e+224
4.3,0,-5.38251e+223
4.4,0,-1.12851e+223
4.5,0,-2.12774e+222
4.6,0,-3.60665e+221
4.7,0,-5.49189e+220
4.8,0,-7.50232e+219
4.9,0,-9.18475e+218
5,0,-1.09975e+218
0,0.1,-2.93011e+206
0.1,0.1,-1.17667e+208
0.2,0.1,-3.73344e+209
0.3,0.1,-9.62794e+210
0.4,0.1,-2.0759e+212
0.5,0.1,-3.81521e+213
0.6,0.1,-6.06109e+214
0.7,0.1,-8.41146e+215
0.8,0.1,-1.02802e+217
0.9,0.1,-1.1135e+218
1,0.1,-1.07425e+219
1.1,0.1,-9.2669e+219
1.2,0.1,-7.16971e+220
1.3,0.1,-4.98662e+221
1.4,0.1,-3.12303e+222
1.5,0.1,-1.7632e+223
1.6,0.1,-8.97957e+223
1.7,0.1,-4.12592e+224
1.8,0.1,-1.71001e+225
1.9,0.1,-6.38885e+225
2,0.1,-2.1497e+226
2.1,0.1,-6.50578e+226
2.2,0.1,-1.76809e+227
2.3,0.1,-4.30716e+227
2.4,0.1,-9.38607e+227
2.5,0.1,-1.82577e+228
2.6,0.1,-3.16327e+228
2.7,0.1,-4.87129e+228
2.8,0.1,-6.65516e+228
2.9,0.1,-8.05414e+228
3,0.1,-8.62534e+228
3.1,0.1,-8.17011e+228
3.2,0.1,-6.84614e+228
3.3,0.1,-5.07889e+228
3.4,0.1,-3.34025e+228
3.5,0.1,-1.95094e+228
3.6,0.1,-1.01405e+228
3.7,0.1,-4.70093e+227
3.8,0.1,-1.94795e+227
3.9,0.1,-7.23041e+226
4,0.1,-2.40867e+226
4.1,0.1,-7.21368e+225
4.2,0.1,-1.94495e+225
4.3,0.1,-4.72601e+224
4.4,0.1,-1.03569e+224
4.5,0.1,-2.04766e+223
4.6,0.1,-3.65214e+222
4.7,0.1,-5.8732e+221
4.8,0.1,-8.50778e+220
4.9,0.1,-1.10966e+220
5,0.1,-1.43164e+219
0,0.2,-1.16361e+208
0.1,0.2,-3.73344e+209
0.2,0.2,-9.97541e+210
0.3,0.2,-2.2309e+212
0.4,0.2,-4.25786e+213
0.5,0.2,-7.03378e+214
0.6,0.2,-1.01645e+216
0.7,0.2,-1.29553e+217
0.8,0.2,-1.46578e+218
0.9,0.2,-1.47966e+219
1,0.2,-1.33807e+220
1.1,0.2,-1.08742e+221
1.2,0.2,-7.96131e+221
1.3,0.2,-5.26061e+222
1.4,0.2,-3.14137e+223
