x,y,value
0,0,0.00178862
0.1,0,0.00180632
0.2,0,0.00184167
0.3,0,0.00189462
0.4,0,0.00196503
0.5,0,0.00205274
0.6,0,0.00215749
0.7,0,0.00227895
0.8,0,0.00241666
0.9,0,0.00257004
1,0,0.00273836
1.1,0,0.00292068
1.2,0,0.00311589
1.3,0,0.00332264
1.4,0,0.00353932
1.5,0,0.00376411
1.6,0,0.00399489
1.7,0,0.00422932
1.8,0,0.00446483
1.9,0,0.00469861
2,0,0.00492773
2.1,0,0.00514911
2.2,0,0.00535965
2.3,0,0.00555627
2.4,0,0.00573602
2.5,0,0.00589614
2.6,0,0.0060342
2.7,0,0.00614812
2.8,0,0.00623633
2.9,0,0.00629776
3,0,0.00633195
3.1,0,0.00633903
3.2,0,0.00631976
3.3,0,0.0062755
3.4,0,0.00620818
3.5,0,0.00612022
3.6,0,0.00601447
3.7,0,0.00589413
3.8,0,0.00576263
3.9,0,0.00562358
4,0,0.00548062
4.1,0,0.00533736
4.2,0,0.00519731
4.3,0,0.00506377
4.4,0,0.00493981
4.5,0,0.00482821
4.6,0,0.00473139
4.7,0,0.00465141
4.8,0,0.00458994
4.9,0,0.00454825
5,0,0.0045272
0,0.1,0.00180632
0.1,0.1,0.00182437
0.2,0.1,0.00186045
0.3,0.1,0.00191449
0.4,0.1,0.00198637
0.5,0.1,0.00207594
0.6,0.1,0.00218296
0.7,0.1,0.0023071
0.8,0.1,0.00244793
0.9,0.1,0.00260488
1,0.1,0.00277721
1.1,0.1,0.00296402
1.2,0.1,0.00316417
1.3,0.1,0.00337631
1.4,0.1,0.00359883
1.5,0.1,0.00382986
1.6,0.1,0.00406724
1.7,0.1,0.00430858
1.8,0.1,0.00455121
1.9,0.1,0.00479226
2,0.1,0.00502866
2.1,0.1,0.00525724
2.2,0.1,0.00547474
2.3,0.1,0.00567795
2.4,0.1,0.00586377
2.5,0.1,0.00602931
2.6,0.1,0.00617199
2.7,0.1,0.00628963
2.8,0.1,0.00638054
2.9,0.1,0.0064436
3,0.1,0.0064783
3.1,0.1,0.00648478
3.2,0.1,0.00646383
3.3,0.1,0.00641687
3.4,0.1,0.00634591
3.5,0.1,0.00625351
3.6,0.1,0.00614266
3.7,0.1,0.00601669
3.8,0.1,0.00587922
3.9,0.1,0.00573399
4,0.1,0.00558482
4.1,0.1,0.00543545
4.2,0.1,0.00528954
4.3,0.1,0.00515051
4.4,0.1,0.00502153
4.5,0.1,0.00490546
4.6,0.1,0.00480482
4.7,0.1,0.00472171
4.8,0.1,0.00465786
4.9,0.1,0.00461456
5,0.1,0.0045927
0,0.2,0.00184167
0.1,0.2,0.00186045
0.2,0.2,0.00189798
0.3,0.2,0.00195422
0.4,0.2,0.00202906
0.5,0.2,0.00212237
0.6,0.2,0.00223395
0.7,0.2,0.0023635
0.8,0.2,0.0025106
0.9,0.2,0.00267473
