x,y,value
0,0,2.30011e-11
0.1,0,3.54036e-11
0.2,0,6.60682e-11
0.3,0,1.2907e-10
0.4,0,2.52177e-10
0.5,0,4.87174e-10
0.6,0,9.28081e-10
0.7,0,1.74232e-09
0.8,0,3.22283e-09
0.9,0,5.87332e-09
1,0,1.0545e-08
1.1,0,1.86516e-08
1.2,0,3.24988e-08
1.3,0,5.57809e-08
1.4,0,9.4308e-08
1.5,0,1.57049e-07
1.6,0,2.57581e-07
1.7,0,4.16064e-07
1.8,0,6.61815e-07
1.9,0,1.03658e-06
2,0,1.59851e-06
2.1,0,2.42672e-06
2.2,0,3.62621e-06
2.3,0,5.33267e-06
2.4,0,7.71638e-06
2.5,0,1.09841e-05
2.6,0,1.53776e-05
2.7,0,2.1167e-05
2.8,0,2.86378e-05
2.9,0,3.80688e-05
3,0,4.97015e-05
3.1,0,6.37005e-05
3.2,0,8.01073e-05
3.3,0,9.87914e-05
3.4,0,0.000119407
3.5,0,0.00014136
3.6,0,0.000163805
3.7,0,0.000185662
3.8,0,0.000205685
3.9,0,0.00022255
4,0,0.00023498
4.1,0,0.000241876
4.2,0,0.000242434
4.3,0,0.000236224
4.4,0,0.000223226
4.5,0,0.000203804
4.6,0,0.000178635
4.7,0,0.000148612
4.8,0,0.000114733
4.9,0,7.802e-05
5,0,3.94627e-05
0,0.1,2.58629e-11
0.1,0.1,3.98122e-11
0.2,0.1,7.43064e-11
0.3,0.1,1.45192e-10
0.4,0.1,2.83745e-10
0.5,0.1,5.48321e-10
0.6,0.1,1.04494e-09
0.7,0.1,1.96252e-09
0.8,0.1,3.63188e-09
0.9,0.1,6.62243e-09
1,0.1,1.18975e-08
1.1,0.1,2.10586e-08
1.2,0.1,3.6722e-08
1.3,0.1,6.30854e-08
1.4,0.1,1.06763e-07
1.5,0.1,1.77983e-07
1.6,0.1,2.92268e-07
1.7,0.1,4.72717e-07
1.8,0.1,7.5302e-07
1.9,0.1,1.1813e-06
2,0.1,1.82483e-06
2.1,0.1,2.7755e-06
2.2,0.1,4.15581e-06
2.3,0.1,6.12491e-06
2.4,0.1,8.88366e-06
2.5,0.1,1.26776e-05
2.6,0.1,1.77963e-05
2.7,0.1,2.45664e-05
2.8,0.1,3.33372e-05
2.9,0.1,4.44555e-05
3,0.1,5.82297e-05
3.1,0.1,7.48821e-05
3.2,0.1,9.44911e-05
3.3,0.1,0.00011693
3.4,0.1,0.00014181
3.5,0.1,0.000168434
3.6,0.1,0.000195784
3.7,0.1,0.000222543
3.8,0.1,0.000247168
3.9,0.1,0.000268007
4,0.1,0.000283455
4.1,0.1,0.000292126
4.2,0.1,0.000293009
4.3,0.1,0.000285572
4.4,0.1,0.000269811
4.5,0.1,0.000246209
4.6,0.1,0.000215644
4.7,0.1,0.000179248
4.8,0.1,0.000138271
4.9,0.1,9.39618e-05
5,0.1,4.75045e-05
0,0.2,3.17206e-11
0.1,0.2,4.88374e-11
0.2,0.2,9.11739e-11
0.3,0.2,1.78207e-10
0.4,0.2,3.48404e-10
0.5,0.2,6.73596e-10
0.6,0.2,1.28441e-09
0.7,0.2,2.4139e-09
0.8,0.2,4.47069e-09
0.9,0.2,8.15917e-09
1,0.2,1.46731e-08
1.1,0.2,2.6001e-08
1.2,0.2,4.53983e-08
1.3,0.2,7.81016e-08
1.4,0.2,1.32384e-07
1.5,0.2,2.21081e-07
1.6,0.2,3.63739e-07
1.7,0.2,5.89558e-07
1.8,0.2,9.41319e-07
1.9,0.2,1.48043e-06
2,0.2,2.29322e-06
2.1,0.2,3.49832e-06
2.2,0.2,5.25507e-06
2.3,0.2,7.77207e-06
2.4,0.2,1.1315e-05
2.5,0.2,1.62122e-05
2.6,0.2,2.28554e-05
2.7,0.2,3.16931e-05
2.8,0.2,4.32137e-05
2.9,0.2,5.79138e-05
3,0.2,7.62513e-05
3.1,0.2,9.85799e-05
3.2,0.2,0.000125068
3.3,0.2,0.000155609
3.4,0.2,0.000189731
3.5,0.2,0.000226522
3.6,0.2,0.000264597
3.7,0.2,0.000302119
3.8,0.2,0.00033689
3.9,0.2,0.000366525
4,0.2,0.000388681
4.1,0.2,0.000401326
4.2,0.2,0.000402979
4.3,0.2,0.000392885
4.4,0.2,0.000371077
