x,y,value
0,0,2.99787e-06
0.1,0,3.68369e-06
0.2,0,5.16768e-06
0.3,0,7.68918e-06
0.4,0,1.16605e-05
0.5,0,1.77135e-05
0.6,0,2.67778e-05
0.7,0,4.02055e-05
0.8,0,5.99815e-05
0.9,0,8.91283e-05
1,0,0.000132691
1.1,0,0.000200951
1.2,0,0.000299753
1.3,0,0.000437775
1.4,0,0.000625548
1.5,0,0.000874757
1.6,0,0.00119728
1.7,0,0.00160379
1.8,0,0.00210176
1.9,0,0.00269305
2,0,0.00337116
2.1,0,0.00411866
2.2,0,0.00490555
2.3,0,0.0056894
2.4,0,0.00641871
2.5,0,0.00704054
2.6,0,0.00751414
2.7,0,0.00783279
2.8,0,0.00806151
2.9,0,0.00842104
3,0,0.00955891
3.1,0,0.0137838
3.2,0,0.0200893
3.3,0,0.0281095
3.4,0,0.0375035
3.5,0,0.0478409
3.6,0,0.0586006
3.7,0,0.0692008
3.8,0,0.0790393
3.9,0,0.0875334
4,0,0.0941553
4.1,0,0.0984614
4.2,0,0.100114
4.3,0,0.0988988
4.4,0,0.0947274
4.5,0,0.0876425
4.6,0,0.0778088
4.7,0,0.0655017
4.8,0,0.0510917
4.9,0,0.0350261
5,0,0.017812
0,0.1,3.20941e-06
0.1,0.1,3.9513e-06
0.2,0.1,5.55777e-06
0.3,0.1,8.28389e-06
0.4,0.1,1.25894e-05
0.5,0.1,1.91756e-05
0.6,0.1,2.90793e-05
0.7,0.1,4.38223e-05
0.8,0.1,6.56617e-05
0.9,0.1,9.80403e-05
1,0.1,0.000146421
1.1,0.1,0.000219394
1.2,0.1,0.000324924
1.3,0.1,0.000472688
1.4,0.1,0.000674194
1.5,0.1,0.000942307
1.6,0.1,0.00129035
1.7,0.1,0.0017307
1.8,0.1,0.00227284
1.9,0.1,0.00292085
2,0.1,0.00367074
2.1,0.1,0.0045078
2.2,0.1,0.00540505
2.3,0.1,0.00632356
2.4,0.1,0.00721634
2.5,0.1,0.00803716
2.6,0.1,0.00875682
2.7,0.1,0.00939051
2.8,0.1,0.0100463
2.9,0.1,0.0110213
3,0.1,0.0130038
3.1,0.1,0.0173343
3.2,0.1,0.0237921
3.3,0.1,0.0320689
3.4,0.1,0.0417944
3.5,0.1,0.0525048
3.6,0.1,0.0636484
3.7,0.1,0.0746156
3.8,0.1,0.0847777
3.9,0.1,0.0935267
4,0.1,0.100312
4.1,0.1,0.10467
4.2,0.1,0.106248
4.3,0.1,0.104821
4.4,0.1,0.100297
4.5,0.1,0.0927195
4.6,0.1,0.0822621
4.7,0.1,0.069214
4.8,0.1,0.0539643
4.9,0.1,0.0369836
5,0.1,0.0188038
0,0.2,3.62913e-06
0.1,0.2,4.48172e-06
0.2,0.2,6.33355e-06
0.3,0.2,9.46777e-06
0.4,0.2,1.44433e-05
0.5,0.2,2.2094e-05
0.6,0.2,3.36584e-05
0.7,0.2,5.09626e-05
0.8,0.2,7.67048e-05
0.9,0.2,0.000114902
1,0.2,0.000171517
1.1,0.2,0.00025494
1.2,0.2,0.000374829
1.3,0.2,0.000542722
1.4,0.2,0.000772216
1.5,0.2,0.00107866
1.6,0.2,0.00147838
1.7,0.2,0.00198726
1.8,0.2,0.00261889
1.9,0.2,0.00338204
2,0.2,0.00427787
2.1,0.2,0.00529745
2.2,0.2,0.00642015
2.3,0.2,0.00761437
2.4,0.2,0.00884212
2.5,0.2,0.0100694
2.6,0.2,0.0112854
2.7,0.2,0.0125336
2.8,0.2,0.013963
2.9,0.2,0.0159063
3,0.2,0.0189747
3.1,0.2,0.023995
3.2,0.2,0.031073
3.3,0.2,0.0400193
3.4,0.2,0.0504778
3.5,0.2,0.0619602
3.6,0.2,0.0738761
3.7,0.2,0.0855709
3.8,0.2,0.0963681
3.9,0.2,0.105613
4,0.2,0.11271
4.1,0.2,0.117158
4.2,0.2,0.118573
4.3,0.2,0.116711
4.4,0.2,0.111471
4.5,0.2,0.1029
4.6,0.2,0.0911885
4.7,0.2,0.0766521
4.8,0.2,0.059718
4.9,0.2,0.040902
5,0.2,0.0207871
0,0.3,4.25214e-06
0.1,0.3,5.26258e-06
0.2,0.3,7.46209e-06
0.3,0.3,1.1225e-05
0.4,0.3,1.72184e-05
0.5,0.3,2.64692e-05
0.6,0.3,4.05078e-05
0.7,0.3,6.15847e-05
0.8,0.3,9.29884e-05
0.9,0.3,0.000139492
1,0.3,0.000207899
1.1,0.3,0.000307451
1.2,0.3,0.000449677
1.3,0.3,0.000648634
1.4,0.3,0.000921051
1.5,0.3,0.0012861
