x,y,value
0,0,0.0775268
0.1,0,0.0885097
0.2,0,0.111413
0.3,0,0.148212
0.4,0,0.202167
0.5,0,0.27837
0.6,0,0.384934
0.7,0,0.535754
0.8,0,0.75746
0.9,0,1.10886
1,0,1.74151
1.1,0,1.10905
1.2,0,0.757898
1.3,0,0.536534
1.4,0,0.386223
1.5,0,0.280422
1.6,0,0.205354
1.7,0,0.153056
1.8,0,0.118636
1.9,0,0.0990882
2,0,0.0927638
2.1,0,0.0991421
2.2,0,0.11877
2.3,0,0.153336
2.4,0,0.20591
2.5,0,0.281509
2.6,0,0.388321
2.7,0,0.540579
2.8,0,0.765762
2.9,0,1.12473
3,0,1.77445
3.1,0,1.12427
3.2,0,0.764709
3.3,0,0.538657
3.4,0,0.385063
3.5,0,0.276177
3.6,0,0.197391
3.7,0,0.139991
3.8,0,0.0982472
3.9,0,0.0681285
4,0,0.0466787
4.1,0,0.0316913
4.2,0,0.0215257
4.3,0,0.0149969
4.4,0,0.0113072
4.5,0,0.0100081
4.6,0,0.0109871
4.7,0,0.0144804
4.8,0,0.0211169
4.9,0,0.0320061
5,0,0.0489029
0,0.1,0.0745528
0.1,0.1,0.0849443
0.2,0.1,0.106538
0.3,0.1,0.141001
0.4,0.1,0.190973
0.5,0.1,0.260258
0.6,0.1,0.354105
0.7,0.1,0.479348
0.8,0.1,0.643086
0.9,0.1,0.843456
1,0.1,1.02263
1.1,0.1,0.843646
1.2,0.1,0.64351
1.3,0.1,0.480104
1.4,0.1,0.355352
1.5,0.1,0.262241
1.6,0.1,0.194049
1.7,0.1,0.145669
1.8,0.1,0.113486
1.9,0.1,0.0950965
2,0.1,0.08913
2.1,0.1,0.0951456
2.2,0.1,0.113607
2.3,0.1,0.145921
2.4,0.1,0.194541
2.5,0.1,0.263181
2.6,0.1,0.357109
2.7,0.1,0.483319
2.8,0.1,0.649219
2.9,0.1,0.853224
3,0.1,1.03646
3.1,0.1,0.852777
3.2,0.1,0.648198
3.3,0.1,0.481458
3.4,0.1,0.353955
3.5,0.1,0.258023
3.6,0.1,0.186306
3.7,0.1,0.133035
3.8,0.1,0.0938156
3.9,0.1,0.0652858
4,0.1,0.0448512
4.1,0.1,0.0305142
4.2,0.1,0.02076
4.3,0.1,0.0144799
4.4,0.1,0.0109214
4.5,0.1,0.00965757
4.6,0.1,0.0105768
4.7,0.1,0.0138929
4.8,0.1,0.0201763
4.9,0.1,0.0304076
5,0.1,0.0460393
0,0.2,0.0689976
0.1,0.2,0.0783253
0.2,0.2,0.0975872
0.3,0.2,0.127981
0.4,0.2,0.171247
0.5,0.2,0.229529
0.6,0.2,0.304973
0.7,0.2,0.398571
0.8,0.2,0.507017
0.9,0.2,0.614723
1,0.2,0.677556
1.1,0.2,0.614901
1.2,0.2,0.507415
1.3,0.2,0.399279
1.4,0.2,0.30614
1.5,0.2,0.231382
1.6,0.2,0.174113
1.7,0.2,0.132319
1.8,0.2,0.104022
1.9,0.2,0.0876844
2,0.2,0.0823574
2.1,0.2,0.0877254
2.2,0.2,0.104122
2.3,0.2,0.132523
2.4,0.2,0.174504
2.5,0.2,0.232103
2.6,0.2,0.307429
2.7,0.2,0.401491
2.8,0.2,0.510997
2.9,0.2,0.620172
3,0.2,0.683988
3.1,0.2,0.61975
3.2,0.2,0.510037
3.3,0.2,0.399744
