x,y,value
0,0,0.321288
0.1,0,0.335454
0.2,0,0.364455
0.3,0,0.409756
0.4,0,0.473905
0.5,0,0.56115
0.6,0,0.678708
0.7,0,0.839619
0.8,0,1.06982
0.9,0,1.42774
1,0,2.0652
1.1,0,1.42987
1.2,0,1.07419
1.3,0,0.846459
1.4,0,0.688377
1.5,0,0.57416
1.6,0,0.490946
1.7,0,0.431746
1.8,0,0.392606
1.9,0,0.371368
2,0,0.36711
2.1,0,0.379928
2.2,0,0.410936
2.3,0,0.462484
2.4,0,0.538648
2.5,0,0.646241
2.6,0,0.79689
2.7,0,1.01162
2.8,0,1.33213
2.9,0,1.85176
3,0,2.81148
3.1,0,1.84379
3.2,0,1.31553
3.3,0,0.985491
3.4,0,0.759927
3.5,0,0.596696
3.6,0,0.474256
3.7,0,0.380408
3.8,0,0.307685
3.9,0,0.251251
4,0,0.207858
4.1,0,0.175276
4.2,0,0.151978
4.3,0,0.136956
4.4,0,0.129601
4.5,0,0.129654
4.6,0,0.137168
4.7,0,0.15251
4.8,0,0.176396
4.9,0,0.209978
5,0,0.25505
0,0.1,0.314581
0.1,0.1,0.328096
0.2,0.1,0.355673
0.3,0.1,0.398478
0.4,0.1,0.458449
0.5,0.1,0.538558
0.6,0.1,0.643165
0.7,0.1,0.778243
0.8,0.1,0.950136
0.9,0.1,1.15638
1,0.1,1.3386
1.1,0.1,1.15848
1.2,0.1,0.954428
1.3,0.1,0.784958
1.4,0.1,0.652652
1.5,0.1,0.551309
1.6,0.1,0.475129
1.7,0.1,0.419967
1.8,0.1,0.383124
1.9,0.1,0.363023
2,0.1,0.35899
2.1,0.1,0.371157
2.2,0.1,0.400485
2.3,0.1,0.448909
2.4,0.1,0.51963
2.5,0.1,0.617595
2.6,0.1,0.750184
2.7,0.1,0.927789
2.8,0.1,1.16232
2.9,0.1,1.45381
3,0.1,1.71896
3.1,0.1,1.44589
3.2,0.1,1.14595
3.3,0.1,0.902068
3.4,0.1,0.713835
3.5,0.1,0.568901
3.6,0.1,0.456383
3.7,0.1,0.368355
3.8,0.1,0.29925
3.9,0.1,0.245161
4,0.1,0.203325
4.1,0.1,0.171783
4.2,0.1,0.149165
4.3,0.1,0.134551
4.4,0.1,0.127384
4.5,0.1,0.127422
4.6,0.1,0.134708
4.7,0.1,0.149571
4.8,0.1,0.17263
4.9,0.1,0.204817
5,0.1,0.247386
0,0.2,0.301743
0.1,0.2,0.314079
0.2,0.2,0.339103
