0,5.82332e-05
0.1,6.30167e-05
0.2,7.29046e-05
0.3,8.85544e-05
0.4,0.000110994
0.5,0.000141669
0.6,0.000182518
0.7,0.000236055
0.8,0.000305489
0.9,0.000394861
1,0.000509214
1.1,0.000654793
1.2,0.000839288
1.3,0.00107211
1.4,0.00136473
1.5,0.00173103
1.6,0.00218778
1.7,0.00275508
1.8,0.00345697
1.9,0.004322
2,0.00538398
2.1,0.00668268
2.2,0.00826473
2.3,0.0101845
2.4,0.0125049
2.5,0.0152986
2.6,0.018649
2.7,0.0226512
2.8,0.0274127
2.9,0.0330547
3,0.0397127
3.1,0.0475368
3.2,0.0566916
3.3,0.0673563
3.4,0.0797232
3.5,0.0939953
3.6,0.110382
3.7,0.12909
3.8,0.150305
3.9,0.174146
4,0.200579
4.1,0.229246
4.2,0.259209
4.3,0.288588
4.4,0.314212
4.5,0.331415
4.6,0.334258
4.7,0.316423
4.8,0.272896
4.9,0.202141
5,0.107961
