x,y,value
0,0,1.96311e-31
0.1,0,1.46686e-30
0.2,0,1.18708e-29
0.3,0,9.35544e-29
0.4,0,7.16583e-28
0.5,0,5.33167e-27
0.6,0,3.85168e-26
0.7,0,2.70051e-25
0.8,0,1.83704e-24
0.9,0,1.2124e-23
1,0,7.76739e-23
1.1,0,4.8417e-22
1.2,0,2.911e-21
1.3,0,1.68802e-20
1.4,0,9.43675e-20
1.5,0,5.08268e-19
1.6,0,2.63534e-18
1.7,0,1.31416e-17
1.8,0,6.29622e-17
1.9,0,2.89488e-16
2,0,1.27574e-15
2.1,0,5.38128e-15
2.2,0,2.16957e-14
2.3,0,8.3474e-14
2.4,0,3.05986e-13
2.5,0,1.06677e-12
2.6,0,3.5308e-12
2.7,0,1.10744e-11
2.8,0,3.28599e-11
2.9,0,9.2121e-11
3,0,2.44062e-10
3.1,0,6.14473e-10
3.2,0,1.44639e-09
3.3,0,3.17462e-09
3.4,0,6.48175e-09
3.5,0,1.22791e-08
3.6,0,2.15248e-08
3.7,0,3.48191e-08
3.8,0,5.18386e-08
3.9,0,7.08561e-08
4,0,8.87301e-08
4.1,0,1.0163e-07
4.2,0,1.06362e-07
4.3,0,1.01675e-07
4.4,0,8.88134e-08
4.5,0,7.09629e-08
4.6,0,5.19401e-08
4.7,0,3.486e-08
4.8,0,2.13939e-08
4.9,0,1.17461e-08
5,0,5.07747e-09
0,0.1,6.71973e-31
0.1,0.1,5.00057e-30
0.2,0.1,4.03205e-29
0.3,0.1,3.16647e-28
0.4,0.1,2.41704e-27
0.5,0.1,1.79237e-26
0.6,0.1,1.29064e-25
0.7,0.1,9.02035e-25
0.8,0.1,6.11688e-24
0.9,0.1,4.0236e-23
1,0.1,2.56698e-22
1.1,0.1,1.5878e-21
1.2,0.1,9.49318e-21
1.3,0.1,5.47933e-20
1.4,0.1,3.05039e-19
1.5,0.1,1.63654e-18
1.6,0.1,8.45384e-18
1.7,0.1,4.20063e-17
1.8,0.1,2.00562e-16
1.9,0.1,9.19098e-16
2,0.1,4.0375e-15
2.1,0.1,1.69794e-14
2.2,0.1,6.82608e-14
2.3,0.1,2.61936e-13
2.4,0.1,9.57848e-13
2.5,0.1,3.33228e-12
2.6,0.1,1.10096e-11
2.7,0.1,3.44852e-11
2.8,0.1,1.02234e-10
2.9,0.1,2.8645e-10
3,0.1,7.57843e-10
3.1,0.1,1.89169e-09
3.2,0.1,4.42667e-09
3.3,0.1,9.67428e-09
3.4,0.1,1.96856e-08
3.5,0.1,3.71886e-08
3.6,0.1,6.50376e-08
3.7,0.1,1.05002e-07
3.8,0.1,1.56076e-07
3.9,0.1,2.13068e-07
4,0.1,2.66575e-07
4.1,0.1,3.05162e-07
4.2,0.1,3.19304e-07
4.3,0.1,3.05278e-07
4.4,0.1,2.6679e-07
4.5,0.1,2.1334e-07
4.6,0.1,1.56323e-07
4.7,0.1,1.0506e-07
4.8,0.1,6.45754e-08
4.9,0.1,3.55096e-08
5,0.1,1.53687e-08
0,0.2,2.62903e-30
0.1,0.2,1.94927e-29
0.2,0.2,1.5666e-28
0.3,0.2,1.22638e-27
0.4,0.2,9.33217e-27
0.5,0.2,6.8993e-26
0.6,0.2,4.95315e-25
0.7,0.2,3.4515e-24
0.8,0.2,2.3334e-23
0.9,0.2,1.52981e-22
1,0.2,9.72148e-22
1.1,0.2,5.98312e-21
1.2,0.2,3.56086e-20
1.3,0.2,2.04685e-19
1.4,0.2,1.13521e-18
1.5,0.2,6.06895e-18
1.6,0.2,3.12452e-17
1.7,0.2,1.54756e-16
1.8,0.2,7.36616e-16
1.9,0.2,3.36559e-15
2,0.2,1.47426e-14
2.1,0.2,6.18299e-14
2.2,0.2,2.47928e-13
2.3,0.2,9.49069e-13
2.4,0.2,3.46281e-12
2.5,0.2,1.20225e-11
2.6,0.2,3.96508e-11
2.7,0.2,1.24005e-10
