x,y,value
0,0,1.13051e-21
0.1,0,4.45465e-21
0.2,0,2.03245e-20
0.3,0,9.12095e-20
0.4,0,3.99365e-19
0.5,0,1.70505e-18
0.6,0,7.09634e-18
0.7,0,2.87878e-17
0.8,0,1.13841e-16
0.9,0,4.39076e-16
1,0,1.65432e-15
1.1,0,6.11629e-15
1.2,0,2.18832e-14
1.3,0,7.57873e-14
1.4,0,2.54099e-13
1.5,0,8.246e-13
1.6,0,2.58904e-12
1.7,0,7.86072e-12
1.8,0,2.30645e-11
1.9,0,6.53565e-11
2,0,1.78719e-10
2.1,0,4.71245e-10
2.2,0,1.19718e-09
2.3,0,2.92775e-09
2.4,0,6.88653e-09
2.5,0,1.55665e-08
2.6,0,3.37887e-08
2.7,0,7.03848e-08
2.8,0,1.40675e-07
2.9,0,2.69961e-07
3,0,4.99053e-07
3.1,0,8.98705e-07
3.2,0,1.54327e-06
3.3,0,2.52149e-06
3.4,0,3.91845e-06
3.5,0,5.78993e-06
3.6,0,8.13138e-06
3.7,0,1.08493e-05
3.8,0,1.3747e-05
3.9,0,1.6536e-05
4,0,1.88771e-05
4.1,0,2.04471e-05
4.2,0,2.10112e-05
4.3,0,2.04801e-05
4.4,0,1.89309e-05
4.5,0,1.65833e-05
4.6,0,1.37402e-05
4.7,0,1.07106e-05
4.8,0,7.74083e-06
4.9,0,4.96922e-06
5,0,2.41549e-06
0,0.1,2.20499e-21
0.1,0.1,8.67874e-21
0.2,0.1,3.95616e-20
0.3,0.1,1.77403e-19
0.4,0.1,7.76258e-19
0.5,0.1,3.31235e-18
0.6,0.1,1.37798e-17
0.7,0.1,5.58815e-17
0.8,0.1,2.20909e-16
0.9,0.1,8.51499e-16
1,0.1,3.20171e-15
1.1,0.1,1.17443e-14
1.2,0.1,4.18246e-14
1.3,0.1,1.44408e-13
1.4,0.1,4.83076e-13
1.5,0.1,1.56484e-12
1.6,0.1,4.90582e-12
1.7,0.1,1.48759e-11
1.8,0.1,4.36014e-11
1.9,0.1,1.23442e-10
2,0.1,3.37321e-10
2.1,0.1,8.89014e-10
2.2,0.1,2.25792e-09
2.3,0.1,5.52186e-09
2.4,0.1,1.29923e-08
2.5,0.1,2.93881e-08
2.6,0.1,6.38617e-08
2.7,0.1,1.3325e-07
2.8,0.1,2.66918e-07
2.9,0.1,5.13543e-07
3,0.1,9.50426e-07
