x,y,value
0,0,1.17395
0.1,0,1.2092
0.2,0,1.28213
0.3,0,1.39808
0.4,0,1.56619
0.5,0,1.80148
0.6,0,2.12895
0.7,0,2.59264
0.8,0,3.27797
0.9,0,4.37308
1,0,6.35896
1.1,0,4.52073
1.2,0,3.57751
1.3,0,3.05602
1.4,0,2.77551
1.5,0,2.65846
1.6,0,2.66975
1.7,0,2.79478
1.8,0,3.03101
1.9,0,3.38453
2,0,3.86916
2.1,0,4.50696
2.2,0,5.33025
2.3,0,6.38554
2.4,0,7.74067
2.5,0,9.49843
2.6,0,11.8239
2.7,0,15.0045
2.8,0,19.599
2.9,0,26.8466
3,0,39.9412
3.1,0,26.933
3.2,0,19.6938
3.3,0,15.0791
3.4,0,11.8668
3.5,0,9.50441
3.6,0,7.7056
3.7,0,6.30447
3.8,0,5.19612
3.9,0,4.30991
4,0,3.59616
4.1,0,3.01882
4.2,0,2.55121
4.3,0,2.1736
4.4,0,1.87181
4.5,0,1.63363
4.6,0,1.44963
4.7,0,1.31257
4.8,0,1.21709
4.9,0,1.1597
5,0,1.13912
0,0.1,1.15745
0.1,0.1,1.19107
0.2,0.1,1.26041
0.3,0.1,1.36991
0.4,0.1,1.52694
0.5,0.1,1.74275
0.6,0.1,2.03377
0.7,0.1,2.42276
0.8,0.1,2.93566
0.9,0.1,3.57465
1,0.1,4.1754
1.1,0.1,3.71966
1.2,0.1,3.23067
1.3,0.1,2.87945
1.4,0.1,2.67094
1.5,0.1,2.58688
1.6,0.1,2.61317
1.7,0.1,2.74336
1.8,0.1,2.97809
1.9,0.1,3.32439
2,0.1,3.79557
2.1,0.1,4.4119
2.2,0.1,5.20212
2.3,0.1,6.20601
2.4,0.1,7.47864
2.5,0.1,9.09662
2.6,0.1,11.1666
2.7,0.1,13.8316
2.8,0.1,17.2473
2.9,0.1,21.3969
3,0.1,25.1198
3.1,0.1,21.4575
3.2,0.1,17.3252
3.3,0.1,13.8991
3.4,0.1,11.2094
3.5,0.1,9.10683
3.6,0.1,7.45071
3.7,0.1,6.13407
3.8,0.1,5.07863
3.9,0.1,4.22695
4,0.1,3.53638
4.1,0.1,2.97492
4.2,0.1,2.5183
4.3,0.1,2.14839
4.4,0.1,1.85189
4.5,0.1,1.61721
4.6,0.1,1.43532
4.7,0.1,1.29914
4.8,0.1,1.2033
4.9,0.1,1.14394
5,0.1,1.1186
0,0.2,1.12576
0.1,0.2,1.15646
0.2,0.2,1.21938
0.3,0.2,1.31764
0.4,0.2,1.45605
0.5,0.2,1.64098
0.6,0.2,1.87961
0.7,0.2,2.17702
0.8,0.2,2.52714
0.9,0.2,2.88898
1,0.2,3.1363
1.1,0.2,3.02969
1.2,0.2,2.8138
1.3,0.2,2.6209
1.4,0.2,2.49861
1.5,0.2,2.46021
1.6,0.2,2.50872
1.7,0.2,2.6462
1.8,0.2,2.87706
1.9,0.2,3.20933
2,0.2,3.65528
2.1,0.2,4.23206
2.2,0.2,4.96247
2.3,0.2,5.87583
2.4,0.2,7.00866
2.5,0.2,8.40379
2.6,0.2,10.1045
2.7,0.2,12.1337
2.8,0.2,14.4311
2.9,0.2,16.6897
3,0.2,18.0137
3.1,0.2,16.7337
3.2,0.2,14.4955
3.3,0.2,12.1966
3.4,0.2,10.151
3.5,0.2,8.42412
3.6,0.2,6.9955
3.7,0.2,5.82208
3.8,0.2,4.8599
3.9,0.2,4.07066
4,0.2,3.42278
4.1,0.2,2.89093
4.2,0.2,2.45501
4.3,0.2,2.0997
4.4,0.2,1.81329
4.5,0.2,1.58535
4.6,0.2,1.40755
4.7,0.2,1.27323
4.8,0.2,1.17709
4.9,0.2,1.11502
5,0.2,1.0839
0,0.3,1.08123
0.1,0.3,1.1082
0.2,0.3,1.16307
0.3,0.3,1.24763
0.4,0.3,1.36431
0.5,0.3,1.51554
0.6,0.3,1.70236
0.7,0.3,1.92122
0.8,0.3,2.15781
0.9,0.3,2.37712
1,0.3,2.51619
1.1,0.3,2.51207
1.2,0.3,2.43279
1.3,0.3,2.3469
1.4,0.3,2.29541
1.5,0.3,2.29924
1.6,0.3,2.36922
1.7,0.3,2.51258
1.8,0.3,2.73625
1.9,0.3,3.04863
2,0.3,3.4604
2.1,0.3,3.98499
2.2,0.3,4.63858
2.3,0.3,5.4397
2.4,0.3,6.40746
2.5,0.3,7.55713
2.6,0.3,8.88981
2.7,0.3,10.3702
2.8,0.3,11.8832
2.9,0.3,13.1662
3,0.3,13.7594
3.1,0.3,13.2025
3.2,0.3,11.9418
3.3,0.3,10.4343
3.4,0.3,8.94564
3.5,0.3,7.59387
3.6,0.3,6.41628
3.7,0.3,5.41226
3.8,0.3,4.56594
3.9,0.3,3.85702
4,0.3,3.26547
4.1,0.3,2.77342
4.2,0.3,2.36571
4.3,0.3,2.03055
4.4,0.3,1.75819
4.5,0.3,1.53973
4.6,0.3,1.3678
4.7,0.3,1.23634
4.8,0.3,1.14031
4.9,0.3,1.07556
5,0.3,1.03868
0,0.4,1.02679
0.1,0.4,1.04973
0.2,0.4,1.09605
0.3,0.4,1.16651
0.4,0.4,1.2618
0.5,0.4,1.38193
0.6,0.4,1.52494
0.7,0.4,1.68481
0.8,0.4,1.84852
0.9,0.4,1.99359
1,0.4,2.09076
1.1,0.4,2.12145
1.2,0.4,2.10902
1.3,0.4,2.08776
1.4,0.4,2.08557
1.5,0.4,2.12131
1.6,0.4,2.20743
1.7,0.4,2.35296
1.8,0.4,2.56574
1.9,0.4,2.85375
2,0.4,3.22575
2.1,0.4,3.69143
2.2,0.4,4.26104
2.3,0.4,4.94412
2.4,0.4,5.74692
2.5,0.4,6.66742
2.6,0.4,7.68628
2.7,0.4,8.75196
2.8,0.4,9.7602
2.9,0.4,10.5369
3,0.4,10.8577
3.1,0.4,10.5712
3.2,0.4,9.81951
3.3,0.4,8.82326
3.4,0.4,7.75681
3.5,0.4,6.72598
3.6,0.4,5.78357
3.7,0.4,4.94942
3.8,0.4,4.22536
3.9,0.4,3.60452
4,0.4,3.07656
4.1,0.4,2.63049
4.2,0.4,2.25595
4.3,0.4,1.94482
4.4,0.4,1.68942
4.5,0.4,1.48254
4.6,0.4,1.31795
4.7,0.4,1.1903
4.8,0.4,1.09498
4.9,0.4,1.02799
5,0.4,0.985834
0,0.5,0.965469
0.1,0.5,0.984497
0.2,0.5,1.02265
0.3,0.5,1.07998
0.4,0.5,1.15619
0.5,0.5,1.2501
0.6,0.5,1.35881
0.7,0.5,1.4766
0.8,0.5,1.59396
0.9,0.5,1.69767
1,0.5,1.77411
1.1,0.5,1.81739
1.2,0.5,1.83774
1.3,0.5,1.85328
1.4,0.5,1.88201
1.5,0.5,1.93853
1.6,0.5,2.03404
1.7,0.5,2.17731
1.8,0.5,2.37586
1.9,0.5,2.63665
2,0.5,2.96644
2.1,0.5,3.37171
