x,y,value
0,0,0.118861
0.1,0,0.131185
0.2,0,0.156658
0.3,0,0.197032
0.4,0,0.25526
0.5,0,0.336063
0.6,0,0.447151
0.7,0,0.60202
0.8,0,0.826948
0.9,0,1.18047
1,0,1.81399
1.1,0,1.18091
1.2,0,0.8279
1.3,0,0.603625
1.4,0,0.449636
1.5,0,0.339758
1.6,0,0.260618
1.7,0,0.20466
1.8,0,0.167353
1.9,0,0.145982
2,0,0.139093
2.1,0,0.146251
2.2,0,0.167979
2.3,0,0.205846
2.4,0,0.262743
2.5,0,0.343486
2.6,0,0.456139
2.7,0,0.615
2.8,0,0.848091
2.9,0,1.21795
3,0,1.8863
3.1,0,1.21675
3.2,0,0.84545
3.3,0,0.610456
3.4,0,0.448941
3.5,0,0.332519
3.6,0,0.246422
3.7,0,0.181985
3.8,0,0.13362
3.9,0,0.0974592
4,0,0.0706997
4.1,0,0.0512609
4.2,0,0.0375996
4.3,0,0.028606
4.4,0,0.0235469
4.5,0,0.0220387
4.6,0,0.0240444
4.7,0,0.0298912
4.8,0,0.0403138
4.9,0,0.056539
5,0,0.0804515
0,0.1,0.114971
0.1,0.1,0.126674
0.2,0.1,0.150779
0.3,0.1,0.188738
0.4,0.1,0.242889
0.5,0.1,0.31667
0.6,0.1,0.414939
0.7,0.1,0.544141
0.8,0.1,0.711024
0.9,0.1,0.913453
1,0.1,1.09342
1.1,0.1,0.913884
1.2,0.1,0.711951
1.3,0.1,0.545703
1.4,0.1,0.417356
1.5,0.1,0.320259
1.6,0.1,0.248087
1.7,0.1,0.196128
1.8,0.1,0.161121
1.9,0.1,0.140948
2,0.1,0.134426
2.1,0.1,0.141197
2.2,0.1,0.161699
2.3,0.1,0.197214
2.4,0.1,0.250008
2.5,0.1,0.323569
2.6,0.1,0.422965
2.7,0.1,0.555068
2.8,0.1,0.727261
2.9,0.1,0.937819
3,0.1,1.12627
3.1,0.1,0.936643
3.2,0.1,0.724685
3.3,0.1,0.550643
3.4,0.1,0.415959
3.5,0.1,0.3129
3.6,0.1,0.234144
3.7,0.1,0.174044
3.8,0.1,0.128377
3.9,0.1,0.093952
4,0.1,0.0683313
4.1,0.1,0.0496436
4.2,0.1,0.0364705
4.3,0.1,0.0277775
4.4,0.1,0.0228742
4.5,0.1,0.0213961
4.6,0.1,0.0233033
4.7,0.1,0.0288936
4.8,0.1,0.0388317
4.9,0.1,0.0541909
5,0.1,0.0764912
0,0.2,0.107645
0.1,0.2,0.118227
0.2,0.2,0.13989
0.3,0.2,0.173625
0.4,0.2,0.220885
0.5,0.2,0.283467
0.6,0.2,0.363137
0.7,0.2,0.460517
0.8,0.2,0.571966
0.9,0.2,0.681632
1,0.2,0.745215
1.1,0.2,0.682041
1.2,0.2,0.572845
1.3,0.2,0.461996
1.4,0.2,0.365422
1.5,0.2,0.286855
1.6,0.2,0.225781
1.7,0.2,0.180565
1.8,0.2,0.149566
1.9,0.2,0.131521
2,0.2,0.125657
2.1,0.2,0.131736
2.2,0.2,0.150061
2.3,0.2,0.181481
2.4,0.2,0.227368
2.5,0.2,0.289511
2.6,0.2,0.369746
2.7,0.2,0.468809
2.8,0.2,0.583083
2.9,0.2,0.696222
3,0.2,0.761909
3.1,0.2,0.695102
3.2,0.2,0.580637
3.3,0.2,0.464611
3.4,0.2,0.363107
3.5,0.2,0.279414
3.6,0.2,0.212377
3.7,0.2,0.159627
3.8,0.2,0.118707
3.9,0.2,0.0874131
4,0.2,0.0638814
4.1,0.2,0.0465875
4.2,0.2,0.0343279
4.3,0.2,0.0262009
4.4,0.2,0.0215937
4.5,0.2,0.0201771
4.6,0.2,0.0219084
4.7,0.2,0.0270413
4.8,0.2,0.0361403
4.9,0.2,0.0500954
5,0.2,0.0701171
0,0.3,0.0976801
0.1,0.3,0.106831
0.2,0.3,0.125424
0.3,0.3,0.15399
0.4,0.3,0.193167
0.5,0.3,0.243431
0.6,0.3,0.304519
0.7,0.3,0.374292
0.8,0.3,0.446613
0.9,0.3,0.508119
1,0.3,0.536113
1.1,0.3,0.508497
1.2,0.3,0.447425
1.3,0.3,0.375656
1.4,0.3,0.306622
1.5,0.3,0.24654
1.6,0.3,0.197645
1.7,0.3,0.160311
1.8,0.3,0.134195
1.9,0.3,0.118804
2,0.3,0.113771
2.1,0.3,0.118978
2.2,0.3,0.13459
2.3,0.3,0.16103
2.4,0.3,0.198861
2.5,0.3,0.248509
2.6,0.3,0.309693
2.7,0.3,0.380236
2.8,0.3,0.453841
2.9,0.3,0.516669
3,0.3,0.545022
3.1,0.3,0.515631
3.2,0.3,0.451577
3.3,0.3,0.376356
3.4,0.3,0.303567
3.5,0.3,0.239208
3.6,0.3,0.185082
3.7,0.3,0.140998
3.8,0.3,0.105945
3.9,0.3,0.07865
4,0.3,0.0578496
4.1,0.3,0.0424091
4.2,0.3,0.0313793
4.3,0.3,0.0240218
4.4,0.3,0.0198221
4.5,0.3,0.0184977
4.6,0.3,0.0200063
4.7,0.3,0.0245537
4.8,0.3,0.0326005
4.9,0.3,0.0448619
5,0.3,0.0622924
0,0.4,0.086042
0.1,0.4,0.093651
0.2,0.4,0.108987
0.3,0.4,0.132219
0.4,0.4,0.163409
0.5,0.4,0.202229
0.6,0.4,0.247475
0.7,0.4,0.296315
0.8,0.4,0.343302
0.9,0.4,0.379628
1,0.4,0.394241
1.1,0.4,0.379968
1.2,0.4,0.344033
1.3,0.4,0.29754
1.4,0.4,0.249358
1.5,0.4,0.205005
1.6,0.4,0.167391
1.7,0.4,0.137813
1.8,0.4,0.1167
1.9,0.4,0.104099
2,0.4,0.0999513
2.1,0.4,0.104231
2.2,0.4,0.116997
