0,3.25498e-20
0.1,1.79377e-19
0.2,1.09074e-18
0.3,6.41656e-18
0.4,3.6397e-17
0.5,1.99045e-16
0.6,1.04937e-15
0.7,5.3329e-15
0.8,2.61222e-14
0.9,1.23317e-13
1,5.6098e-13
1.1,2.45883e-12
1.2,1.03826e-11
1.3,4.22297e-11
1.4,1.65422e-10
1.5,6.23975e-10
1.6,2.26604e-09
1.7,7.92187e-09
1.8,2.66549e-08
1.9,8.6308e-08
2,2.68899e-07
2.1,8.06002e-07
2.2,2.32406e-06
2.3,6.44594e-06
2.4,1.71963e-05
2.5,4.41257e-05
2.6,0.000108912
2.7,0.000258608
2.8,0.000590835
2.9,0.00129919
3,0.00275063
3.1,0.00560997
3.2,0.0110288
3.3,0.0209141
3.4,0.038278
3.5,0.067625
3.6,0.115184
3.7,0.188412
3.8,0.29352
3.9,0.429361
4,0.578154
4.1,0.700526
4.2,0.748896
4.3,0.700489
4.4,0.57805
4.5,0.429107
4.6,0.292933
4.7,0.187116
4.8,0.112435
4.9,0.0620164
5,0.0272498
