x,y,value
0,0,1.84011e-08
0.1,0,2.23746e-08
0.2,0,3.10377e-08
0.3,0,4.5924e-08
0.4,0,6.95986e-08
0.5,0,1.06002e-07
0.6,0,1.60962e-07
0.7,0,2.42908e-07
0.8,0,3.63852e-07
0.9,0,5.40715e-07
1,0,7.97061e-07
1.1,0,1.16537e-06
1.2,0,1.68995e-06
1.3,0,2.43058e-06
1.4,0,3.46708e-06
1.5,0,4.90479e-06
1.6,0,6.8811e-06
1.7,0,9.57303e-06
1.8,0,1.32056e-05
1.9,0,1.8061e-05
2,0,2.44874e-05
2.1,0,3.29071e-05
2.2,0,4.3823e-05
2.3,0,5.78203e-05
2.4,0,7.5563e-05
2.5,0,9.77809e-05
2.6,0,0.000125245
2.7,0,0.000158727
2.8,0,0.000198941
2.9,0,0.000246469
3,0,0.000301656
3.1,0,0.000364504
3.2,0,0.000434547
3.3,0,0.000510734
3.4,0,0.000591336
3.5,0,0.0006739
3.6,0,0.000755269
3.7,0,0.000831685
3.8,0,0.000898996
3.9,0,0.000952937
4,0,0.000989478
4.1,0,0.00100518
4.2,0,0.000997524
4.3,0,0.000965119
4.4,0,0.000907827
4.5,0,0.00082671
4.6,0,0.000723875
4.7,0,0.000602232
4.8,0,0.000465231
4.9,0,0.000316617
5,0,0.000160252
0,0.1,1.92075e-08
0.1,0.1,2.33644e-08
0.2,0.1,3.24301e-08
0.3,0.1,4.80159e-08
0.4,0.1,7.28182e-08
0.5,0.1,1.10985e-07
0.6,0.1,1.68654e-07
0.7,0.1,2.5472e-07
0.8,0.1,3.81878e-07
0.9,0.1,5.68036e-07
1,0.1,8.38188e-07
1.1,0.1,1.22686e-06
1.2,0.1,1.78124e-06
1.3,0.1,2.56521e-06
1.4,0.1,3.66427e-06
1.5,0.1,5.19164e-06
1.6,0.1,7.29555e-06
1.7,0.1,1.01677e-05
1.8,0.1,1.4053e-05
1.9,0.1,1.92598e-05
2,0.1,2.61711e-05
2.1,0.1,3.52542e-05
2.2,0.1,4.70695e-05
2.3,0.1,6.22748e-05
2.4,0.1,8.16232e-05
2.5,0.1,0.000105952
2.6,0.1,0.000136158
2.7,0.1,0.000173155
2.8,0.1,0.00021781
2.9,0.1,0.000270859
3,0.1,0.000332787
3.1,0.1,0.000403704
3.2,0.1,0.000483187
3.3,0.1,0.000570138
3.4,0.1,0.00066266
3.5,0.1,0.00075798
3.6,0.1,0.000852462
3.7,0.1,0.000941717
3.8,0.1,0.00102084
3.9,0.1,0.00108475
4,0.1,0.00112862
4.1,0.1,0.00114834
4.2,0.1,0.00114086
4.3,0.1,0.00110456
4.4,0.1,0.00103931
4.5,0.1,0.000946445
4.6,0.1,0.000828524
4.7,0.1,0.000689043
4.8,0.1,0.000532076
4.9,0.1,0.000361977
5,0.1,0.000183164
0,0.2,2.08157e-08
0.1,0.2,2.53387e-08
0.2,0.2,3.52084e-08
0.3,0.2,5.21911e-08
0.4,0.2,7.92468e-08
0.5,0.2,1.20936e-07
0.6,0.2,1.84024e-07
0.7,0.2,2.78335e-07
0.8,0.2,4.17931e-07
0.9,0.2,6.22711e-07
1,0.2,9.2054e-07
1.1,0.2,1.35006e-06
1.2,0.2,1.9643e-06
1.3,0.2,2.83539e-06
1.4,0.2,4.06035e-06
1.5,0.2,5.76838e-06
1.6,0.2,8.12971e-06
1.7,0.2,1.1366e-05
1.8,0.2,1.57626e-05
1.9,0.2,2.16821e-05
2,0.2,2.95784e-05
2.1,0.2,4.00122e-05
2.2,0.2,5.36632e-05
2.3,0.2,7.13401e-05
2.4,0.2,9.39834e-05
2.5,0.2,0.000122657
2.6,0.2,0.000158525
2.7,0.2,0.000202806
2.8,0.2,0.000256698
2.9,0.2,0.000321274
3,0.2,0.000397337
3.1,0.2,0.00048524
3.2,0.2,0.000584679
3.3,0.2,0.000694482
3.4,0.2,0.000812409
3.5,0.2,0.000935027
3.6,0.2,0.00105768
3.7,0.2,0.00117462
3.8,0.2,0.0012793
3.9,0.2,0.00136486
4,0.2,0.00142474
4.1,0.2,0.00145329
4.2,0.2,0.0014464
4.3,0.2,0.00140189
4.4,0.2,0.00131967
4.5,0.2,0.00120167
4.6,0.2,0.00105149
4.7,0.2,0.000873893
4.8,0.2,0.00067433
4.9,0.2,0.000458461
5,0.2,0.000231885
0,0.3,2.32151e-08
0.1,0.3,2.82854e-08
0.2,0.3,3.93572e-08
0.3,0.3,5.84295e-08
0.4,0.3,8.88576e-08
0.5,0.3,1.35823e-07
0.6,0.3,2.07032e-07
0.7,0.3,3.1371e-07
0.8,0.3,4.71983e-07
0.9,0.3,7.04753e-07
1,0.3,1.04423e-06
1.1,0.3,1.5353e-06
1.2,0.3,2.23988e-06
1.3,0.3,3.24264e-06
1.4,0.3,4.65822e-06
1.5,0.3,6.64035e-06
1.6,0.3,9.39308e-06
1.7,0.3,1.31844e-05
1.8,0.3,1.83624e-05
1.9,0.3,2.53739e-05
2,0.3,3.47849e-05
2.1,0.3,4.73026e-05
2.2,0.3,6.37968e-05
2.3,0.3,8.5318e-05
2.4,0.3,0.000113109
2.5,0.3,0.000148605
2.6,0.3,0.00019341
2.7,0.3,0.000249252
2.8,0.3,0.000317893
2.9,0.3,0.00040099
3,0.3,0.000499907
3.1,0.3,0.000615454
3.2,0.3,0.000747587
3.3,0.3,0.000895072
3.4,0.3,0.00105516
3.5,0.3,0.00122336
3.6,0.3,0.00139333
3.7,0.3,0.00155701
3.8,0.3,0.00170509
3.9,0.3,0.00182762
4,0.3,0.00191502
4.1,0.3,0.00195903
4.2,0.3,0.00195362
4.3,0.3,0.00189567
4.4,0.3,0.00178523
4.5,0.3,0.0016253
4.6,0.3,0.00142128
4.7,0.3,0.00118019
4.8,0.3,0.00090983
4.9,0.3,0.000618065
5,0.3,0.000312435
0,0.4,2.63876e-08
0.1,0.4,3.21833e-08
0.2,0.4,4.48489e-08
0.3,0.4,6.66932e-08
0.4,0.4,1.01599e-07
0.5,0.4,1.55575e-07
0.6,0.4,2.37587e-07
0.7,0.4,3.60735e-07
0.8,0.4,5.4391e-07
0.9,0.4,8.14057e-07
1,0.4,1.20925e-06
1.1,0.4,1.78278e-06
1.2,0.4,2.60862e-06
1.3,0.4,3.78851e-06
1.4,0.4,5.46115e-06
1.5,0.4,7.81388e-06
1.6,0.4,1.10973e-05
1.7,0.4,1.56437e-05
1.8,0.4,2.18885e-05
1.9,0.4,3.03966e-05
2,0.4,4.18923e-05
2.1,0.4,5.72918e-05
2.2,0.4,7.77379e-05
2.3,0.4,0.000104632
2.4,0.4,0.000139663
2.5,0.4,0.000184814
2.6,0.4,0.000242357
2.7,0.4,0.000314801
2.8,0.4,0.000404784
2.9,0.4,0.000514903
3,0.4,0.000647442
3.1,0.4,0.000804006
3.2,0.4,0.000985061
3.3,0.4,0.0011894
3.4,0.4,0.00141363
3.5,0.4,0.0016517
3.6,0.4,0.00189472
3.7,0.4,0.00213109
3.8,0.4,0.00234708
3.9,0.4,0.00252786
4,0.4,0.002659
4.1,0.4,0.002728
4.2,0.4,0.00272579
4.3,0.4,0.00264778
4.4,0.4,0.00249425
4.5,0.4,0.00227003
4.6,0.4,0.0019835
4.7,0.4,0.00164531
4.8,0.4,0.001267
4.9,0.4,0.000859875
5,0.4,0.000434389
0,0.5,3.03041e-08
0.1,0.5,3.69979e-08
0.2,0.5,5.16378e-08
0.3,0.5,7.69184e-08
0.4,0.5,1.17379e-07
0.5,0.5,1.80063e-07
0.6,0.5,2.75509e-07
0.7,0.5,4.19169e-07
0.8,0.5,6.33406e-07
0.9,0.5,9.50255e-07
1,0.5,1.41518e-06
1.1,0.5,2.09217e-06
1.2,0.5,3.07051e-06
1.3,0.5,4.47374e-06
1.4,0.5,6.47144e-06
1.5,0.5,9.29427e-06
1.6,0.5,1.32534e-05
1.7,0.5,1.87647e-05
1.8,0.5,2.63786e-05
1.9,0.5,3.68169e-05
2,0.5,5.1015e-05
2.1,0.5,7.01714e-05
2.2,0.5,9.58016e-05
2.3,0.5,0.000129792
2.4,0.5,0.000174453
2.5,0.5,0.000232551
2.6,0.5,0.000307318
2.7,0.5,0.000402407
2.8,0.5,0.000521777
2.9,0.5,0.000669462
3,0.5,0.000849205
3.1,0.5,0.00106393
3.2,0.5,0.00131504
3.3,0.5,0.00160159
3.4,0.5,0.0019194
3.5,0.5,0.00226032
3.6,0.5,0.00261176
3.7,0.5,0.00295682
3.8,0.5,0.00327508
3.9,0.5,0.00354422
4,0.5,0.00374229
4.1,0.5,0.00385022
4.2,0.5,0.00385422
4.3,0.5,0.00374747
4.4,0.5,0.00353073
4.5,0.5,0.00321174
4.6,0.5,0.00280366
4.7,0.5,0.00232283
4.8,0.5,0.00178651
4.9,0.5,0.00121116
5,0.5,0.000611409
0,0.6,3.49217e-08
0.1,0.6,4.2678e-08
0.2,0.6,5.96547e-08
0.3,0.6,8.90056e-08
0.4,0.6,1.36053e-07
0.5,0.6,2.09076e-07
0.6,0.6,3.20495e-07
0.7,0.6,4.8858e-07
0.8,0.6,7.39874e-07
0.9,0.6,1.11255e-06
1,0.6,1.66102e-06
1.1,0.6,2.46226e-06
1.2,0.6,3.62422e-06
1.3,0.6,5.2972e-06
1.4,0.6,7.68877e-06
1.5,0.6,1.10834e-05
1.6,0.6,1.58675e-05
1.7,0.6,2.25623e-05
1.8,0.6,3.18639e-05
1.9,0.6,4.4694e-05
2,0.6,6.22609e-05
2.1,0.6,8.61312e-05
2.2,0.6,0.000118312
2.3,0.6,0.000161338
2.4,0.6,0.000218364
2.5,0.6,0.000293232
2.6,0.6,0.000390521
2.7,0.6,0.000515522
2.8,0.6,0.000674112
2.9,0.6,0.000872472
3,0.6,0.00111659
3.1,0.6,0.0014115
3.2,0.6,0.00176022
3.3,0.6,0.00216251
3.4,0.6,0.00261339
3.5,0.6,0.00310191
3.6,0.6,0.00361027
3.7,0.6,0.00411386
3.8,0.6,0.00458238
3.9,0.6,0.00498227
4,0.6,0.00528022
4.1,0.6,0.00544722
4.2,0.6,0.00546233
4.3,0.6,0.00531541
4.4,0.6,0.00500809
4.5,0.6,0.00455276
4.6,0.6,0.00396995
4.7,0.6,0.00328468
4.8,0.6,0.00252284
4.9,0.6,0.00170836
5,0.6,0.000861722
0,0.7,4.018e-08
0.1,0.7,4.91508e-08
0.2,0.7,6.87999e-08
0.3,0.7,1.0281e-07
0.4,0.7,1.57406e-07
0.5,0.7,2.42292e-07
0.6,0.7,3.72067e-07
0.7,0.7,5.68273e-07
0.8,0.7,8.62314e-07
0.9,0.7,1.29952e-06
1,0.7,1.94482e-06
1.1,0.7,2.89041e-06
1.2,0.7,4.26636e-06
1.3,0.7,6.25472e-06
1.4,0.7,9.10847e-06
1.5,0.7,1.31766e-05
1.6,0.7,1.8937e-05
1.7,0.7,2.70391e-05
1.8,0.7,3.83581e-05
1.9,0.7,5.40645e-05
2,0.7,7.57085e-05
2.1,0.7,0.000105324
2.2,0.7,0.000145551
2.3,0.7,0.00019977
2.4,0.7,0.000272249
2.5,0.7,0.000368281
2.6,0.7,0.000494286
2.7,0.7,0.000657836
2.8,0.7,0.000867539
2.9,0.7,0.0011327
3,0.7,0.00146265
3.1,0.7,0.0018657
3.2,0.7,0.00234755
3.3,0.7,0.00290935
3.4,0.7,0.00354549
3.5,0.7,0.00424139
3.6,0.7,0.00497211
3.7,0.7,0.00570208
3.8,0.7,0.00638668
3.9,0.7,0.00697588
4,0.7,0.00741959
4.1,0.7,0.00767404
4.2,0.7,0.00770773
4.3,0.7,0.00750571
4.4,0.7,0.00707109
4.5,0.7,0.00642343
4.6,0.7,0.0055944
4.7,0.7,0.00462201
4.8,0.7,0.00354481
4.9,0.7,0.00239741
5,0.7,0.00120828
0,0.8,4.59986e-08
0.1,0.8,5.63184e-08
0.2,0.8,7.89378e-08
0.3,0.8,1.18131e-07
0.4,0.8,1.81134e-07
0.5,0.8,2.79254e-07
0.6,0.8,4.29538e-07
0.7,0.8,6.57223e-07
0.8,0.8,9.99211e-07
0.9,0.8,1.50898e-06
1,0.8,2.26339e-06
1.1,0.8,3.37216e-06
1.2,0.8,4.99073e-06
1.3,0.8,7.3379e-06
1.4,0.8,1.07195e-05
1.5,0.8,1.55602e-05
1.6,0.8,2.24455e-05
1.7,0.8,3.21774e-05
1.8,0.8,4.58464e-05
1.9,0.8,6.49238e-05
2,0.8,9.13795e-05
2.1,0.8,0.000127827
2.2,0.8,0.000177698
2.3,0.8,0.000245453
2.4,0.8,0.0003368
2.5,0.8,0.000458936
2.6,0.8,0.000620743
2.7,0.8,0.000832895
2.8,0.8,0.00110779
2.9,0.8,0.00145916
3,0.8,0.00190119
3.1,0.8,0.00244707
3.2,0.8,0.00310673
3.3,0.8,0.00388386
3.4,0.8,0.00477252
3.5,0.8,0.00575367
3.6,0.8,0.00679275
3.7,0.8,0.00783895
3.8,0.8,0.00882739
3.9,0.8,0.00968443
4,0.8,0.0103358
4.1,0.8,0.0107164
4.2,0.8,0.0107795
4.3,0.8,0.0105032
4.4,0.8,0.0098932
4.5,0.8,0.00897963
4.6,0.8,0.00781066
4.7,0.8,0.00644325
4.8,0.8,0.00493406
4.9,0.8,0.00333265
5,0.8,0.00167817
0,0.9,5.22745e-08
0.1,0.9,6.40551e-08
0.2,0.9,8.98929e-08
0.3,0.9,1.34707e-07
0.4,0.9,2.06841e-07
0.5,0.9,3.19351e-07
0.6,0.9,4.91978e-07
0.7,0.9,7.54018e-07
0.8,0.9,1.14845e-06
0.9,0.9,1.73776e-06
1,0.9,2.61212e-06
1.1,0.9,3.90075e-06
1.2,0.9,5.78764e-06
1.3,0.9,8.53303e-06
1.4,0.9,1.25027e-05
1.5,0.9,1.82079e-05
1.6,0.9,2.6358e-05
1.7,0.9,3.79324e-05
1.8,0.9,5.42732e-05
1.9,0.9,7.72083e-05
2,0.9,0.000109209
2.1,0.9,0.00015359
2.2,0.9,0.000214758
2.3,0.9,0.00029851
2.4,0.9,0.000412378
2.5,0.9,0.000565997
2.6,0.9,0.000771459
2.7,0.9,0.00104356
2.8,0.9,0.0013998
2.9,0.9,0.00186001
3,0.9,0.00244522
3.1,0.9,0.00317565
3.2,0.9,0.00406752
3.3,0.9,0.00512874
3.4,0.9,0.0063537
3.5,0.9,0.00771802
3.6,0.9,0.00917445
3.7,0.9,0.0106516
3.8,0.9,0.0120566
3.9,0.9,0.0132829
4,0.9,0.0142223
4.1,0.9,0.0147798
4.2,0.9,0.0148869
4.3,0.9,0.0145127
4.4,0.9,0.0136662
4.5,0.9,0.0123934
4.6,0.9,0.0107658
4.7,0.9,0.00886725
4.8,0.9,0.00677977
4.9,0.9,0.00457328
5,0.9,0.00230086
0,1,5.88815e-08
0.1,1,7.22061e-08
0.2,1,1.01448e-07
0.3,1,1.52213e-07
0.4,1,2.34023e-07
0.5,1,3.61809e-07
0.6,1,5.58191e-07
0.7,1,8.56829e-07
0.8,1,1.30724e-06
0.9,1,1.98167e-06
1,1,2.98471e-06
1.1,1,4.46689e-06
1.2,1,6.64342e-06
1.3,1,9.82018e-06
1.4,1,1.44295e-05
1.5,1,2.10789e-05
1.6,1,3.06174e-05
1.7,1,4.42248e-05
1.8,1,6.35314e-05
1.9,1,9.07766e-05
