x,y,value
0,0,1.21987e-62
0.1,0,5.9652e-61
0.2,0,2.82959e-59
0.3,0,1.27766e-57
0.4,0,5.49141e-56
0.5,0,2.24641e-54
0.6,0,8.7452e-53
0.7,0,3.23924e-51
0.8,0,1.14134e-49
0.9,0,3.82463e-48
1,0,1.21874e-46
1.1,0,3.69374e-45
1.2,0,1.06256e-43
1.3,0,2.89987e-42
1.4,0,7.50385e-41
1.5,0,1.83973e-39
1.6,0,4.26993e-38
1.7,0,9.37263e-37
1.8,0,1.94357e-35
1.9,0,3.80274e-34
2,0,7.01056e-33
2.1,0,1.21589e-31
2.2,0,1.9805e-30
2.3,0,3.02379e-29
2.4,0,4.31799e-28
2.5,0,5.75317e-27
2.6,0,7.13247e-26
2.7,0,8.2025e-25
2.8,0,8.72046e-24
2.9,0,8.53871e-23
3,0,7.67071e-22
3.1,0,6.30432e-21
3.2,0,4.6936e-20
3.3,0,3.14379e-19
3.4,0,1.8788e-18
3.5,0,9.91753e-18
3.6,0,4.56709e-17
3.7,0,1.80662e-16
3.8,0,6.01957e-16
3.9,0,1.64719e-15
4,0,3.58147e-15
4.1,0,5.92864e-15
4.2,0,7.10229e-15
4.3,0,5.92864e-15
4.4,0,3.58148e-15
4.5,0,1.64721e-15
4.6,0,6.01971e-16
4.7,0,1.80673e-16
4.8,0,4.56764e-17
4.9,0,9.91419e-18
5,0,1.83291e-18
0,0.1,2.78905e-61
0.1,0.1,1.32807e-59
0.2,0.1,6.14146e-58
0.3,0.1,2.70511e-56
0.4,0.1,1.13483e-54
0.5,0.1,4.53382e-53
0.6,0.1,1.72469e-51
0.7,0.1,6.24564e-50
0.8,0.1,2.15258e-48
0.9,0.1,7.0589e-47
1,0.1,2.20184e-45
1.1,0.1,6.53044e-44
1.2,0.1,1.83986e-42
1.3,0.1,4.92049e-41
1.4,0.1,1.24827e-39
1.5,0.1,3.00154e-38
1.6,0.1,6.835e-37
1.7,0.1,1.47252e-35
1.8,0.1,2.99796e-34
1.9,0.1,5.76094e-33
2,0.1,1.04342e-31
2.1,0.1,1.77849e-30
2.2,0.1,2.84784e-29
2.3,0.1,4.27577e-28
2.4,0.1,6.0063e-27
2.5,0.1,7.87486e-26
2.6,0.1,9.61041e-25
2.7,0.1,1.08838e-23
2.8,0.1,1.13996e-22
2.9,0.1,1.10011e-21
3,0.1,9.7413e-21
3.1,0.1,7.87759e-20
3.2,0.1,5.77728e-19
3.3,0.1,3.81439e-18
3.4,0.1,2.24815e-17
3.5,0.1,1.17091e-16
3.6,0.1,5.32287e-16
3.7,0.1,2.07971e-15
3.8,0.1,6.84918e-15
3.9,0.1,1.85431e-14
4,0.1,3.99486e-14
4.1,0.1,6.56782e-14
4.2,0.1,7.84514e-14
4.3,0.1,6.56783e-14
4.4,0.1,3.99487e-14
4.5,0.1,1.85432e-14
4.6,0.1,6.84931e-15
4.7,0.1,2.0798e-15
4.8,0.1,5.32333e-16
4.9,0.1,1.17039e-16
5,0.1,2.19132e-17
0,0.2,6.1387e-60
0.1,0.2,2.851e-58
0.2,0.2,1.2873e-56
0.3,0.2,5.53961e-55
0.4,0.2,2.27172e-53
0.5,0.2,8.87661e-52
0.6,0.2,3.30428e-50
0.7,0.2,1.17149e-48
0.8,0.2,3.95473e-47
0.9,0.2,1.27076e-45
1,0.2,3.88523e-44
1.1,0.2,1.12969e-42
1.2,0.2,3.12169e-41
1.3,0.2,8.19215e-40
1.4,0.2,2.04015e-38
1.5,0.2,4.8176e-37
1.6,0.2,1.07774e-35
1.7,0.2,2.28174e-34
1.8,0.2,4.56674e-33
1.9,0.2,8.62949e-32
2,0.2,1.53743e-30
2.1,0.2,2.57846e-29
2.2,0.2,4.06375e-28
2.3,0.2,6.007e-27
2.4,0.2,8.31025e-26
2.5,0.2,1.07336e-24
2.6,0.2,1.29086e-23
2.7,0.2,1.4411e-22
2.8,0.2,1.48839e-21
2.9,0.2,1.41672e-20
3,0.2,1.23741e-19
3.1,0.2,9.86726e-19
3.2,0.2,7.13827e-18
3.3,0.2,4.6511e-17
3.4,0.2,2.70648e-16
3.5,0.2,1.39231e-15
3.6,0.2,6.25447e-15
3.7,0.2,2.41607e-14
3.8,0.2,7.87226e-14
3.9,0.2,2.11056e-13
4,0.2,4.50881e-13
4.1,0.2,7.36677e-13
4.2,0.2,8.77637e-13
4.3,0.2,7.36677e-13
4.4,0.2,4.50882e-13
4.5,0.2,2.11057e-13
4.6,0.2,7.87237e-14
4.7,0.2,2.41615e-14
4.8,0.2,6.25481e-15
4.9,0.2,1.39154e-15
5,0.2,2.63585e-16
0,0.3,1.24943e-58
0.1,0.3,5.66305e-57
0.2,0.3,2.49814e-55
0.3,0.3,1.05084e-53
0.4,0.3,4.21468e-52
0.5,0.3,1.6115e-50
0.6,0.3,5.87279e-49
0.7,0.3,2.03936e-47
0.8,0.3,6.74595e-46
0.9,0.3,2.12488e-44
1,0.3,6.37059e-43
1.1,0.3,1.81699e-41
1.2,0.3,4.92694e-40
1.3,0.3,1.26927e-38
1.4,0.3,3.10421e-37
1.5,0.3,7.20127e-36
1.6,0.3,1.58317e-34
1.7,0.3,3.29506e-33
1.8,0.3,6.48512e-32
1.9,0.3,1.20543e-30
2,0.3,2.11314e-29
2.1,0.3,3.48815e-28
2.2,0.3,5.41237e-27
2.3,0.3,7.87892e-26
2.4,0.3,1.07373e-24
2.5,0.3,1.36654e-23
2.6,0.3,1.61986e-22
2.7,0.3,1.78295e-21
2.8,0.3,1.81604e-20
2.9,0.3,1.70511e-19
3,0.3,1.46927e-18
3.1,0.3,1.15592e-17
3.2,0.3,8.25237e-17
3.3,0.3,5.30815e-16
3.4,0.3,3.0504e-15
3.5,0.3,1.55035e-14
3.6,0.3,6.88356e-14
3.7,0.3,2.6296e-13
3.8,0.3,8.47864e-13
3.9,0.3,2.25147e-12
4,0.3,4.7705e-12
4.1,0.3,7.7472e-12
4.2,0.3,9.20617e-12
4.3,0.3,7.74721e-12
4.4,0.3,4.7705e-12
4.5,0.3,2.25148e-12
4.6,0.3,8.47872e-13
4.7,0.3,2.62966e-13
4.8,0.3,6.88374e-14
4.9,0.3,1.54934e-14
5,0.3,2.9684e-15
0,0.4,2.3458e-57
0.1,0.4,1.03825e-55
0.2,0.4,4.477e-54
0.3,0.4,1.84186e-52
0.4,0.4,7.22858e-51
0.5,0.4,2.70581e-49
0.6,0.4,9.65808e-48
0.7,0.4,3.28633e-46
0.8,0.4,1.06564e-44
0.9,0.4,3.29172e-43
1,0.4,9.68154e-42
1.1,0.4,2.70984e-40
1.2,0.4,7.21359e-39
1.3,0.4,1.82502e-37
1.4,0.4,4.38489e-36
1.5,0.4,9.99674e-35
1.6,0.4,2.16053e-33
1.7,0.4,4.42196e-32
1.8,0.4,8.56093e-31
1.9,0.4,1.56576e-29
2,0.4,2.70154e-28
2.1,0.4,4.39036e-27
2.2,0.4,6.70864e-26
2.3,0.4,9.61995e-25
2.4,0.4,1.29174e-23
2.5,0.4,1.62031e-22
2.6,0.4,1.89349e-21
2.7,0.4,2.05517e-20
2.8,0.4,2.06475e-19
2.9,0.4,1.91261e-18
3,0.4,1.62625e-17
3.1,0.4,1.26272e-16
3.2,0.4,8.89922e-16
3.3,0.4,5.65254e-15
3.4,0.4,3.20872e-14
3.5,0.4,1.61154e-13
3.6,0.4,7.07375e-13
3.7,0.4,2.67284e-12
3.8,0.4,8.52986e-12
3.9,0.4,2.24393e-11
4,0.4,4.71645e-11
4.1,0.4,7.61431e-11
4.2,0.4,9.026e-11
4.3,0.4,7.61431e-11
4.4,0.4,4.71646e-11
4.5,0.4,2.24393e-11
4.6,0.4,8.5299e-12
4.7,0.4,2.67287e-12
4.8,0.4,7.07377e-13
4.9,0.4,1.61037e-13
5,0.4,3.12003e-14
0,0.5,4.05141e-56
0.1,0.5,1.75198e-54
0.2,0.5,7.38869e-53
0.3,0.5,2.97445e-51
0.4,0.5,1.14283e-49
0.5,0.5,4.18992e-48
0.6,0.5,1.46545e-46
0.7,0.5,4.88817e-45
0.8,0.5,1.55445e-43
0.9,0.5,4.71069e-42
1,0.5,1.35975e-40
1.1,0.5,3.73647e-39
1.2,0.5,9.76843e-38
1.3,0.5,2.42798e-36
1.4,0.5,5.73305e-35
1.5,0.5,1.28492e-33
1.6,0.5,2.73089e-32
1.7,0.5,5.49814e-31
1.8,0.5,1.04738e-29
1.9,0.5,1.88545e-28
2,0.5,3.20279e-27
2.1,0.5,5.12579e-26
2.2,0.5,7.7153e-25
2.3,0.5,1.09009e-23
2.4,0.5,1.44261e-22
2.5,0.5,1.78388e-21
2.6,0.5,2.05557e-20
2.7,0.5,2.20056e-19
2.8,0.5,2.18107e-18
2.9,0.5,1.99363e-17
3,0.5,1.67309e-16
3.1,0.5,1.28246e-15
3.2,0.5,8.92494e-15
3.3,0.5,5.59934e-14
3.4,0.5,3.14054e-13
3.5,0.5,1.55901e-12
3.6,0.5,6.76664e-12
3.7,0.5,2.52948e-11
3.8,0.5,7.99134e-11
3.9,0.5,2.08303e-10
4,0.5,4.34401e-10
