x,y,value
0,0,3.31816e-15
0.1,0,7.25957e-15
0.2,0,1.93912e-14
0.3,0,5.23116e-14
0.4,0,1.38648e-13
0.5,0,3.59783e-13
0.6,0,9.13621e-13
0.7,0,2.26999e-12
0.8,0,5.51783e-12
0.9,0,1.31207e-11
1,0,3.05169e-11
1.1,0,6.94185e-11
1.2,0,1.54423e-10
1.3,0,3.35894e-10
1.4,0,7.14321e-10
1.5,0,1.48502e-09
1.6,0,3.01759e-09
1.7,0,5.99266e-09
1.8,0,1.16291e-08
1.9,0,2.20484e-08
2,0,4.08352e-08
2.1,0,7.38662e-08
2.2,0,1.30474e-07
2.3,0,2.24999e-07
2.4,0,3.78718e-07
2.5,0,6.2204e-07
2.6,0,9.9671e-07
2.7,0,1.55753e-06
2.8,0,2.37286e-06
2.9,0,3.52303e-06
3,0,5.09559e-06
3.1,0,7.17649e-06
3.2,0,9.83699e-06
3.3,0,1.31165e-05
3.4,0,1.70038e-05
3.5,0,2.14187e-05
3.6,0,2.61999e-05
3.7,0,3.11034e-05
3.8,0,3.5814e-05
3.9,0,3.99739e-05
4,0,4.32231e-05
4.1,0,4.52478e-05
4.2,0,4.58243e-05
4.3,0,4.48508e-05
4.4,0,4.23569e-05
4.5,0,3.84902e-05
4.6,0,3.3482e-05
4.7,0,2.76023e-05
4.8,0,2.11158e-05
4.9,0,1.42478e-05
5,0,7.16912e-06
0,0.1,4.35313e-15
0.1,0.1,9.50753e-15
0.2,0.1,2.5356e-14
0.3,0.1,6.831e-14
0.4,0.1,1.80826e-13
0.5,0.1,4.68699e-13
0.6,0.1,1.18896e-12
0.7,0.1,2.95132e-12
0.8,0.1,7.16798e-12
0.9,0.1,1.70321e-11
1,0.1,3.95898e-11
1.1,0.1,9.00119e-11
1.2,0.1,2.00157e-10
1.3,0.1,4.35262e-10
1.4,0.1,9.25523e-10
1.5,0.1,1.92411e-09
1.6,0.1,3.91045e-09
1.7,0.1,7.76817e-09
1.8,0.1,1.50816e-08
1.9,0.1,2.8612e-08
2,0.1,5.30336e-08
2.1,0.1,9.60248e-08
2.2,0.1,1.6981e-07
2.3,0.1,2.93225e-07
2.4,0.1,4.94312e-07
2.5,0.1,8.13305e-07
2.6,0.1,1.30568e-06
2.7,0.1,2.04466e-06
2.8,0.1,3.12215e-06
2.9,0.1,4.64698e-06
3,0.1,6.73888e-06
3.1,0.1,9.51702e-06
3.2,0.1,1.30824e-05
3.3,0.1,1.74947e-05
3.4,0.1,2.27454e-05
3.5,0.1,2.87325e-05
3.6,0.1,3.52418e-05
3.7,0.1,4.19422e-05
3.8,0.1,4.84011e-05
3.9,0.1,5.41224e-05
4,0.1,5.86038e-05
4.1,0.1,6.1405e-05
4.2,0.1,6.22125e-05
4.3,0.1,6.08849e-05
4.4,0.1,5.74679e-05
4.5,0.1,5.21737e-05
4.6,0.1,4.53319e-05
4.7,0.1,3.73237e-05
4.8,0.1,2.85178e-05
4.9,0.1,1.92228e-05
5,0.1,9.66596e-06
0,0.2,6.62276e-15
0.1,0.2,1.44334e-14
0.2,0.2,3.84179e-14
0.3,0.2,1.03323e-13
0.4,0.2,2.73089e-13
0.5,0.2,7.06839e-13
0.6,0.2,1.79073e-12
0.7,0.2,4.43992e-12
0.8,0.2,1.07723e-11
0.9,0.2,2.55738e-11
1,0.2,5.94003e-11
1.1,0.2,1.34974e-10
1.2,0.2,3.0001e-10
1.3,0.2,6.52232e-10
1.4,0.2,1.38676e-09
1.5,0.2,2.88329e-09
1.6,0.2,5.86154e-09
1.7,0.2,1.16498e-08
1.8,0.2,2.26336e-08
1.9,0.2,4.29791e-08
2,0.2,7.97563e-08
2.1,0.2,1.44612e-07
2.2,0.2,2.56154e-07
2.3,0.2,4.43168e-07
2.4,0.2,7.48706e-07
2.5,0.2,1.23487e-06
2.6,0.2,1.98785e-06
2.7,0.2,3.12218e-06
2.8,0.2,4.78292e-06
2.9,0.2,7.1436e-06
3,0.2,1.03977e-05
3.1,0.2,1.47411e-05
3.2,0.2,2.03451e-05
3.3,0.2,2.73183e-05
3.4,0.2,3.56632e-05
3.5,0.2,4.52318e-05
3.6,0.2,5.56921e-05
3.7,0.2,6.65158e-05
3.8,0.2,7.69998e-05
3.9,0.2,8.63269e-05
4,0.2,9.36613e-05
4.1,0.2,9.82658e-05
4.2,0.2,9.96146e-05
4.3,0.2,9.74741e-05
4.4,0.2,9.19296e-05
4.5,0.2,8.33493e-05
4.6,0.2,7.22966e-05
4.7,0.2,5.9415e-05
4.8,0.2,4.53168e-05
4.9,0.2,3.05017e-05
5,0.2,1.53226e-05
0,0.3,1.05337e-14
0.1,0.3,2.29125e-14
0.2,0.3,6.08798e-14
0.3,0.3,1.63486e-13
0.4,0.3,4.31507e-13
0.5,0.3,1.11547e-12
0.6,0.3,2.82278e-12
0.7,0.3,6.99168e-12
0.8,0.3,1.69486e-11
0.9,0.3,4.02063e-11
1,0.3,9.33311e-11
1.1,0.3,2.11978e-10
1.2,0.3,4.71029e-10
1.3,0.3,1.0239e-09
1.4,0.3,2.17708e-09
1.5,0.3,4.52749e-09
1.6,0.3,9.20791e-09
1.7,0.3,1.83121e-08
1.8,0.3,3.56069e-08
1.9,0.3,6.76858e-08
2,0.3,1.25767e-07
2.1,0.3,2.2839e-07
2.2,0.3,4.0528e-07
2.3,0.3,7.02621e-07
2.4,0.3,1.18982e-06
2.5,0.3,1.96759e-06
2.6,0.3,3.1766e-06
2.7,0.3,5.00527e-06
2.8,0.3,7.6944e-06
2.9,0.3,1.15353e-05
3,0.3,1.6857e-05
3.1,0.3,2.39994e-05
3.2,0.3,3.32681e-05
3.3,0.3,4.4871e-05
3.4,0.3,5.88421e-05
3.5,0.3,7.49616e-05
3.6,0.3,9.2691e-05
3.7,0.3,0.000111144
3.8,0.3,0.000129115
3.9,0.3,0.000145181
4,0.3,0.00015787
4.1,0.3,0.000165873
4.2,0.3,0.000168255
4.3,0.3,0.000164608
4.4,0.3,0.000155098
4.5,0.3,0.000140404
4.6,0.3,0.000121546
4.7,0.3,9.96759e-05
4.8,0.3,7.58691e-05
4.9,0.3,5.09795e-05
5,0.3,2.5581e-05
0,0.4,1.67092e-14
