x,y,value
0,0,0.649509
0.1,0,0.665185
0.2,0,0.697348
0.3,0,0.747772
0.4,0,0.81956
0.5,0,0.91789
0.6,0,1.05156
0.7,0,1.23645
0.8,0,1.50399
0.9,0,1.92457
1,0,2.68024
1.1,0,1.94306
1.2,0,1.54218
1.3,0,1.29698
1.4,0,1.13869
1.5,0,1.0378
1.6,0,0.980857
1.7,0,0.962148
1.8,0,0.980558
1.9,0,1.03838
2,0,1.14114
2.1,0,1.29798
2.2,0,1.5228
2.3,0,1.83618
2.4,0,2.26892
2.5,0,2.8685
2.6,0,3.71191
2.7,0,4.93357
2.8,0,6.79333
2.9,0,9.86319
3,0,15.6053
3.1,0,9.86857
3.2,0,6.78608
3.3,0,4.90675
3.4,0,3.66216
3.5,0,2.79365
3.6,0,2.16707
3.7,0,1.70529
3.8,0,1.36044
3.9,0,1.10109
4,0,0.905822
4.1,0,0.759592
4.2,0,0.651766
4.3,0,0.574528
4.4,0,0.522192
4.5,0,0.490659
4.6,0,0.477036
4.7,0,0.479396
4.8,0,0.496639
4.9,0,0.528473
5,0,0.575582
0,0.1,0.640246
0.1,0.1,0.655205
0.2,0.1,0.685793
0.3,0.1,0.733441
0.4,0.1,0.800545
0.5,0.1,0.8908
0.6,0.1,1.00967
0.7,0.1,1.16475
0.8,0.1,1.36439
0.9,0.1,1.60714
1,0.1,1.82635
1.1,0.1,1.6253
1.2,0.1,1.4019
1.3,0.1,1.2242
1.4,0.1,1.0952
1.5,0.1,1.00841
1.6,0.1,0.95855
1.7,0.1,0.943127
1.8,0.1,0.962299
1.9,0.1,1.01876
2,0.1,1.11784
2.1,0.1,1.26801
2.2,0.1,1.48169
2.3,0.1,1.7767
2.4,0.1,2.17844
2.5,0.1,2.72314
2.6,0.1,3.46244
2.7,0.1,4.46719
2.8,0.1,5.81912
2.9,0.1,7.53131
3,0.1,9.12024
3.1,0.1,7.53099
3.2,0.1,5.80831
3.3,0.1,4.43906
3.4,0.1,3.41292
3.5,0.1,2.64957
3.6,0.1,2.07862
3.7,0.1,1.64849
3.8,0.1,1.32264
3.9,0.1,1.07517
4,0.1,0.887533
4.1,0.1,0.746297
4.2,0.1,0.641759
4.3,0.1,0.566661
4.4,0.1,0.515653
4.5,0.1,0.48484
4.6,0.1,0.471435
4.7,0.1,0.473539
4.8,0.1,0.489982
4.9,0.1,0.52023
5,0.1,0.564287
0,0.2,0.622386
0.1,0.2,0.636047
