x,y,value
0,0,-1.73212e+236
0.1,0,-2.04111e+236
0.2,0,-2.69685e+236
0.3,0,-3.77686e+236
0.4,0,-5.40223e+236
0.5,0,-7.74285e+236
0.6,0,-1.10236e+237
0.7,0,-1.55304e+237
0.8,0,-2.16155e+237
0.9,0,-2.97e+237
1,0,-4.02729e+237
1.1,0,-5.38833e+237
1.2,0,-7.11269e+237
1.3,0,-9.26215e+237
1.4,0,-1.18974e+238
1.5,0,-1.50735e+238
1.6,0,-1.88351e+238
1.7,0,-2.32095e+238
1.8,0,-2.82014e+238
1.9,0,-3.37859e+238
2,0,-3.99042e+238
2.1,0,-4.64593e+238
2.2,0,-5.3315e+238
2.3,0,-6.02981e+238
2.4,0,-6.7203e+238
2.5,0,-7.38005e+238
2.6,0,-7.98497e+238
2.7,0,-8.51118e+238
2.8,0,-8.93661e+238
2.9,0,-9.2425e+238
3,0,-9.41485e+238
3.1,0,-9.44546e+238
3.2,0,-9.33259e+238
3.3,0,-9.08121e+238
3.4,0,-8.70252e+238
3.5,0,-8.21322e+238
3.6,0,-7.63424e+238
3.7,0,-6.98924e+238
3.8,0,-6.30303e+238
3.9,0,-5.60005e+238
4,0,-4.90305e+238
4.1,0,-4.23199e+238
4.2,0,-3.60341e+238
4.3,0,-3.03013e+238
4.4,0,-2.5213e+238
4.5,0,-2.08273e+238
4.6,0,-1.71749e+238
4.7,0,-1.42661e+238
4.8,0,-1.20977e+238
4.9,0,-1.06605e+238
5,0,-9.94492e+237
0,0.1,-2.04111e+236
0.1,0.1,-2.40564e+236
0.2,0.1,-3.17941e+236
0.3,0.1,-4.45418e+236
0.4,0.1,-6.37336e+236
0.5,0.1,-9.13837e+236
0.6,0.1,-1.3016e+237
0.7,0.1,-1.83458e+237
0.8,0.1,-2.55468e+237
0.9,0.1,-3.51206e+237
1,0.1,-4.76505e+237
1.1,0.1,-6.37932e+237
1.2,0.1,-8.42623e+237
1.3,0.1,-1.098e+238
1.4,0.1,-1.41139e+238
1.5,0.1,-1.78949e+238
1.6,0.1,-2.23772e+238
1.7,0.1,-2.75953e+238
1.8,0.1,-3.35563e+238
1.9,0.1,-4.02325e+238
2,0.1,-4.75548e+238
2.1,0.1,-5.54086e+238
2.2,0.1,-6.36319e+238
2.3,0.1,-7.20174e+238
2.4,0.1,-8.03184e+238
2.5,0.1,-8.82589e+238
2.6,0.1,-9.5548e+238
2.7,0.1,-1.01897e+239
2.8,0.1,-1.07037e+239
2.9,0.1,-1.10742e+239
3,0.1,-1.12839e+239
3.1,0.1,-1.13229e+239
3.2,0.1,-1.11889e+239
3.3,0.1,-1.08879e+239
3.4,0.1,-1.04333e+239
3.5,0.1,-9.84529e+238
3.6,0.1,-9.14927e+238
3.7,0.1,-8.37382e+238
3.8,0.1,-7.54895e+238
3.9,0.1,-6.7042e+238
4,0.1,-5.86697e+238
4.1,0.1,-5.06131e+238
4.2,0.1,-4.30709e+238
4.3,0.1,-3.61965e+238
4.4,0.1,-3.00987e+238
4.5,0.1,-2.48462e+238
4.6,0.1,-2.04745e+238
4.7,0.1,-1.69945e+238
4.8,0.1,-1.44015e+238
4.9,0.1,-1.26835e+238
5,0.1,-1.18282e+238
0,0.2,-2.69685e+236
0.1,0.2,-3.17941e+236
0.2,0.2,-4.20398e+236
0.3,0.2,-5.89271e+236
0.4,0.2,-8.43664e+236
0.5,0.2,-1.21043e+237
0.6,0.2,-1.7252e+237
0.7,0.2,-2.43342e+237
0.8,0.2,-3.39123e+237
0.9,0.2,-4.66603e+237
1,0.2,-6.3364e+237
1.1,0.2,-8.49107e+237
1.2,0.2,-1.12268e+238
1.3,0.2,-1.46448e+238
1.4,0.2,-1.88453e+238
1.5,0.2,-2.39208e+238
1.6,0.2,-2.99471e+238
1.7,0.2,-3.69742e+238
1.8,0.2,-4.50152e+238
1.9,0.2,-5.4036e+238
2,0.2,-6.39468e+238
2.1,0.2,-7.45954e+238
2.2,0.2,-8.57643e+238
2.3,0.2,-9.71731e+238
2.4,0.2,-1.08486e+239
2.5,0.2,-1.19327e+239
2.6,0.2,-1.29296e+239
2.7,0.2,-1.37996e+239
2.8,0.2,-1.45056e+239
2.9,0.2,-1.5016e+239
3,0.2,-1.53071e+239
3.1,0.2,-1.53646e+239
3.2,0.2,-1.51853e+239
3.3,0.2,-1.47772e+239
3.4,0.2,-1.41587e+239
3.5,0.2,-1.33577e+239
3.6,0.2,-1.2409e+239
3.7,0.2,-1.13519e+239
3.8,0.2,-1.02278e+239
3.9,0.2,-9.07717e+238
4,0.2,-7.93759e+238
4.1,0.2,-6.84189e+238
4.2,0.2,-5.8171e+238
4.3,0.2,-4.88395e+238
4.4,0.2,-4.05704e+238
4.5,0.2,-3.34545e+238
4.6,0.2,-2.75373e+238
4.7,0.2,-2.2831e+238
4.8,0.2,-1.93266e+238
4.9,0.2,-1.7006e+238
5,0.2,-1.58511e+238
0,0.3,-3.77686e+236
0.1,0.3,-4.45418e+236
0.2,0.3,-5.89271e+236
0.3,0.3,-8.26495e+236
0.4,0.3,-1.18409e+237
0.5,0.3,-1.70008e+237
0.6,0.3,-2.42495e+237
0.7,0.3,-3.42325e+237
0.8,0.3,-4.7749e+237
0.9,0.3,-6.5761e+237
1,0.3,-8.93929e+237
1.1,0.3,-1.19919e+238
1.2,0.3,-1.58736e+238
1.3,0.3,-2.07308e+238
1.4,0.3,-2.67098e+238
1.5,0.3,-3.39466e+238
1.6,0.3,-4.25544e+238
1.7,0.3,-5.26098e+238
1.8,0.3,-6.41375e+238
1.9,0.3,-7.70945e+238
2,0.3,-9.13572e+238
2.1,0.3,-1.06711e+239
2.2,0.3,-1.22846e+239
2.3,0.3,-1.3936e+239
2.4,0.3,-1.55767e+239
2.5,0.3,-1.71518e+239
2.6,0.3,-1.86031e+239
2.7,0.3,-1.98722e+239
2.8,0.3,-2.09046e+239
2.9,0.3,-2.16536e+239
3,0.3,-2.20837e+239
3.1,0.3,-2.21737e+239
3.2,0.3,-2.19186e+239
3.3,0.3,-2.13297e+239
3.4,0.3,-2.04341e+239
3.5,0.3,-1.92724e+239
3.6,0.3,-1.78958e+239
3.7,0.3,-1.63621e+239
3.8,0.3,-1.47318e+239
