x,y,value
0,0,1.25444e-25
0.1,0,6.47688e-25
0.2,0,3.7585e-24
0.3,0,2.13352e-23
0.4,0,1.1795e-22
0.5,0,6.34745e-22
0.6,0,3.32389e-21
0.7,0,1.69326e-20
0.8,0,8.39041e-20
0.9,0,4.04513e-19
1,0,1.89953e-18
1.1,0,8.71798e-18
1.2,0,3.86605e-17
1.3,0,1.65679e-16
1.4,0,6.8606e-16
1.5,0,2.74386e-15
1.6,0,1.05926e-14
1.7,0,3.94431e-14
1.8,0,1.4155e-13
1.9,0,4.89127e-13
2,0,1.62586e-12
2.1,0,5.19317e-12
2.2,0,1.59216e-11
2.3,0,4.67991e-11
2.4,0,1.3172e-10
2.5,0,3.54563e-10
2.6,0,9.11654e-10
2.7,0,2.23649e-09
2.8,0,5.23034e-09
2.9,0,1.16587e-08
3,0,2.48184e-08
3.1,0,5.08947e-08
3.2,0,9.86607e-08
3.3,0,1.8042e-07
3.4,0,3.10932e-07
3.5,0,5.04454e-07
3.6,0,7.6959e-07
3.7,0,1.10278e-06
3.8,0,1.48271e-06
3.9,0,1.86875e-06
4,0,2.20621e-06
4.1,0,2.43834e-06
4.2,0,2.52202e-06
4.3,0,2.44096e-06
4.4,0,2.21086e-06
4.5,0,1.87407e-06
4.6,0,1.48614e-06
4.7,0,1.09976e-06
4.8,0,7.52109e-07
4.9,0,4.58898e-07
5,0,2.15052e-07
0,0.1,3.05838e-25
0.1,0.1,1.57554e-24
0.2,0.1,9.12519e-24
0.3,0.1,5.17059e-23
0.4,0.1,2.85365e-22
0.5,0.1,1.53323e-21
0.6,0.1,8.01686e-21
0.7,0.1,4.07816e-20
0.8,0.1,2.01795e-19
0.9,0.1,9.71262e-19
1,0.1,4.54796e-18
1.1,0.1,2.07148e-17
1.2,0.1,9.14175e-17
1.3,0.1,3.90378e-16
1.4,0.1,1.61179e-15
1.5,0.1,6.42981e-15
1.6,0.1,2.4765e-14
1.7,0.1,9.20211e-14
1.8,0.1,3.29594e-13
1.9,0.1,1.13689e-12
2,0.1,3.7729e-12
2.1,0.1,1.20337e-11
2.2,0.1,3.68484e-11
2.3,0.1,1.08202e-10
2.4,0.1,3.04323e-10
2.5,0.1,8.18854e-10
2.6,0.1,2.10547e-09
2.7,0.1,5.16777e-09
2.8,0.1,1.20979e-08
2.9,0.1,2.70035e-08
