x,y,value
0,0,0.131717
0.1,0,0.131818
0.2,0,0.132019
0.3,0,0.132321
0.4,0,0.132721
0.5,0,0.133219
0.6,0,0.133811
0.7,0,0.134497
0.8,0,0.135272
0.9,0,0.136134
1,0,0.13708
1.1,0,0.138105
1.2,0,0.139206
1.3,0,0.140377
1.4,0,0.141616
1.5,0,0.142915
1.6,0,0.144271
1.7,0,0.145677
1.8,0,0.147128
1.9,0,0.148618
2,0,0.150141
2.1,0,0.15169
2.2,0,0.15326
2.3,0,0.154844
2.4,0,0.156436
2.5,0,0.15803
2.6,0,0.159618
2.7,0,0.161196
2.8,0,0.162756
2.9,0,0.164293
3,0,0.165802
3.1,0,0.167275
3.2,0,0.168709
3.3,0,0.170098
3.4,0,0.171437
3.5,0,0.172722
3.6,0,0.173947
3.7,0,0.17511
3.8,0,0.176205
3.9,0,0.17723
4,0,0.178182
4.1,0,0.179056
4.2,0,0.179851
4.3,0,0.180564
4.4,0,0.181193
4.5,0,0.181735
4.6,0,0.18219
4.7,0,0.182555
4.8,0,0.18283
4.9,0,0.183014
5,0,0.183106
0,0.1,0.131818
0.1,0.1,0.131919
0.2,0.1,0.132121
0.3,0.1,0.132423
0.4,0.1,0.132824
0.5,0.1,0.133322
0.6,0.1,0.133915
0.7,0.1,0.134601
0.8,0.1,0.135377
0.9,0.1,0.136241
1,0.1,0.137187
1.1,0.1,0.138214
1.2,0.1,0.139316
1.3,0.1,0.140489
1.4,0.1,0.141729
1.5,0.1,0.14303
1.6,0.1,0.144388
1.7,0.1,0.145796
1.8,0.1,0.147249
1.9,0.1,0.148741
2,0.1,0.150265
2.1,0.1,0.151817
2.2,0.1,0.153389
2.3,0.1,0.154975
2.4,0.1,0.156568
2.5,0.1,0.158164
2.6,0.1,0.159754
2.7,0.1,0.161333
2.8,0.1,0.162895
2.9,0.1,0.164433
3,0.1,0.165942
3.1,0.1,0.167417
3.2,0.1,0.168852
3.3,0.1,0.170242
3.4,0.1,0.171581
3.5,0.1,0.172866
3.6,0.1,0.174092
3.7,0.1,0.175254
3.8,0.1,0.17635
3.9,0.1,0.177375
4,0.1,0.178326
4.1,0.1,0.1792
4.2,0.1,0.179995
4.3,0.1,0.180708
4.4,0.1,0.181337
4.5,0.1,0.181879
4.6,0.1,0.182333
4.7,0.1,0.182699
4.8,0.1,0.182974
4.9,0.1,0.183157
5,0.1,0.183249
0,0.2,0.132019
0.1,0.2,0.132121
0.2,0.2,0.132323
0.3,0.2,0.132626
0.4,0.2,0.133028
0.5,0.2,0.133527
0.6,0.2,0.134122
0.7,0.2,0.13481
0.8,0.2,0.135588
0.9,0.2,0.136453
1,0.2,0.137402
1.1,0.2,0.138432
1.2,0.2,0.139537
1.3,0.2,0.140713
1.4,0.2,0.141956
1.5,0.2,0.143261
1.6,0.2,0.144621
1.7,0.2,0.146033
1.8,0.2,0.14749
1.9,0.2,0.148986
2,0.2,0.150514
2.1,0.2,0.15207
2.2,0.2,0.153645
2.3,0.2,0.155235
2.4,0.2,0.156833
2.5,0.2,0.158431
2.6,0.2,0.160025
2.7,0.2,0.161607
2.8,0.2,0.163171
2.9,0.2,0.164712
3,0.2,0.166224
3.1,0.2,0.167701
3.2,0.2,0.169137
3.3,0.2,0.170528
3.4,0.2,0.171868
3.5,0.2,0.173154
3.6,0.2,0.17438
3.7,0.2,0.175543
3.8,0.2,0.176638
3.9,0.2,0.177663
4,0.2,0.178614
4.1,0.2,0.179489
4.2,0.2,0.180283
4.3,0.2,0.180995
4.4,0.2,0.181624
4.5,0.2,0.182166
4.6,0.2,0.18262
4.7,0.2,0.182985
4.8,0.2,0.18326
4.9,0.2,0.183443
5,0.2,0.183535
0,0.3,0.132321
0.1,0.3,0.132423
0.2,0.3,0.132626
0.3,0.3,0.13293
0.4,0.3,0.133333
0.5,0.3,0.133834
0.6,0.3,0.134431
0.7,0.3,0.135121
0.8,0.3,0.135902
0.9,0.3,0.136771
1,0.3,0.137724
1.1,0.3,0.138757
1.2,0.3,0.139866
1.3,0.3,0.141047
1.4,0.3,0.142295
1.5,0.3,0.143605
1.6,0.3,0.144971
1.7,0.3,0.146388
1.8,0.3,0.147851
1.9,0.3,0.149352
2,0.3,0.150887
2.1,0.3,0.152448
2.2,0.3,0.15403
2.3,0.3,0.155626
2.4,0.3,0.157229
2.5,0.3,0.158833
2.6,0.3,0.160431
2.7,0.3,0.162018
2.8,0.3,0.163587
2.9,0.3,0.165131
3,0.3,0.166646
3.1,0.3,0.168126
3.2,0.3,0.169564
3.3,0.3,0.170957
3.4,0.3,0.172299
3.5,0.3,0.173585
3.6,0.3,0.174812
3.7,0.3,0.175975
3.8,0.3,0.177071
3.9,0.3,0.178096
4,0.3,0.179046
4.1,0.3,0.17992
4.2,0.3,0.180714
4.3,0.3,0.181426
4.4,0.3,0.182053
4.5,0.3,0.182595
4.6,0.3,0.183048
4.7,0.3,0.183413
4.8,0.3,0.183687
4.9,0.3,0.183871
5,0.3,0.183962
0,0.4,0.132721
0.1,0.4,0.132824
0.2,0.4,0.133028
0.3,0.4,0.133333
0.4,0.4,0.133738
0.5,0.4,0.134242
0.6,0.4,0.134842
0.7,0.4,0.135535
0.8,0.4,0.13632
0.9,0.4,0.137193
1,0.4,0.138151
1.1,0.4,0.139189
1.2,0.4,0.140304
1.3,0.4,0.141491
1.4,0.4,0.142746
1.5,0.4,0.144062
1.6,0.4,0.145436
1.7,0.4,0.146861
1.8,0.4,0.148331
1.9,0.4,0.14984
2,0.4,0.151383
2.1,0.4,0.152952
2.2,0.4,0.154542
2.3,0.4,0.156145
2.4,0.4,0.157756
2.5,0.4,0.159367
2.6,0.4,0.160972
2.7,0.4,0.162565
2.8,0.4,0.16414
2.9,0.4,0.16569
3,0.4,0.167209
3.1,0.4,0.168692
3.2,0.4,0.170134
3.3,0.4,0.171529
3.4,0.4,0.172872
3.5,0.4,0.17416
3.6,0.4,0.175387
3.7,0.4,0.176551
3.8,0.4,0.177646
3.9,0.4,0.17867
4,0.4,0.17962
4.1,0.4,0.180493
4.2,0.4,0.181286
4.3,0.4,0.181997
4.4,0.4,0.182624
4.5,0.4,0.183164
4.6,0.4,0.183617
4.7,0.4,0.183981
4.8,0.4,0.184255
4.9,0.4,0.184438
5,0.4,0.18453
0,0.5,0.133219
0.1,0.5,0.133322
0.2,0.5,0.133527
0.3,0.5,0.133834
0.4,0.5,0.134242
0.5,0.5,0.134748
0.6,0.5,0.135352
0.7,0.5,0.13605
0.8,0.5,0.136839
0.9,0.5,0.137718
1,0.5,0.138682
1.1,0.5,0.139726
1.2,0.5,0.140849
1.3,0.5,0.142043
1.4,0.5,0.143306
1.5,0.5,0.144631
1.6,0.5,0.146014
1.7,0.5,0.147448
1.8,0.5,0.148928
1.9,0.5,0.150448
2,0.5,0.152001
2.1,0.5,0.15358
2.2,0.5,0.15518
2.3,0.5,0.156793
2.4,0.5,0.158414
2.5,0.5,0.160034
2.6,0.5,0.161648
2.7,0.5,0.163249
2.8,0.5,0.16483
2.9,0.5,0.166387
3,0.5,0.167911
3.1,0.5,0.169399
3.2,0.5,0.170845
3.3,0.5,0.172242
3.4,0.5,0.173588
3.5,0.5,0.174877
3.6,0.5,0.176105
3.7,0.5,0.177268
3.8,0.5,0.178363
3.9,0.5,0.179386
4,0.5,0.180335
4.1,0.5,0.181207
4.2,0.5,0.181999
4.3,0.5,0.182708
4.4,0.5,0.183334
4.5,0.5,0.183873
4.6,0.5,0.184325
4.7,0.5,0.184688
4.8,0.5,0.184961
4.9,0.5,0.185144
