x,y,value
0,0,9.7682e-05
0.1,0,0.000106143
0.2,0,0.000123695
0.3,0,0.000151628
0.4,0,0.000191961
0.5,0,0.00024754
0.6,0,0.000322174
0.7,0,0.000420795
0.8,0,0.000549657
0.9,0,0.000716551
1,0,0.000931014
1.1,0,0.00120449
1.2,0,0.00155019
1.3,0,0.00198325
1.4,0,0.00252065
1.5,0,0.00318094
1.6,0,0.00398391
1.7,0,0.00494999
1.8,0,0.0060996
1.9,0,0.00745244
2,0,0.00902682
2.1,0,0.0108394
2.2,0,0.0129053
2.3,0,0.0152391
2.4,0,0.0178565
2.5,0,0.0207776
2.6,0,0.0240304
2.7,0,0.0276553
2.8,0,0.0317091
2.9,0,0.0362667
3,0,0.0414165
3.1,0,0.0472348
3.2,0,0.0536571
3.3,0,0.0605378
3.4,0,0.0676645
3.5,0,0.0747684
3.6,0,0.0815389
3.7,0,0.0876411
3.8,0,0.0927354
3.9,0,0.096498
4,0,0.0986404
4.1,0,0.098926
4.2,0,0.0971847
4.3,0,0.0933224
4.4,0,0.0873265
4.5,0,0.0792667
4.6,0,0.0692909
4.7,0,0.0576176
4.8,0,0.0445245
4.9,0,0.0303346
5,0,0.0154024
0,0.1,9.95215e-05
0.1,0.1,0.000108198
0.2,0.1,0.000126201
0.3,0.1,0.000154868
0.4,0.1,0.00019629
0.5,0.1,0.000253418
0.6,0.1,0.000330204
0.7,0.1,0.000431772
0.8,0.1,0.000564628
0.9,0.1,0.000736877
1,0.1,0.000958449
1.1,0.1,0.00124125
1.2,0.1,0.00159914
1.3,0.1,0.00204805
1.4,0.1,0.00260586
1.5,0.1,0.00329223
1.6,0.1,0.00412823
1.7,0.1,0.00513572
1.8,0.1,0.00633675
1.9,0.1,0.00775277
2,0.1,0.00940402
2.1,0.1,0.0113091
2.2,0.1,0.0134852
2.3,0.1,0.0159487
2.4,0.1,0.0187174
2.5,0.1,0.0218129
2.6,0.1,0.0252644
2.7,0.1,0.0291131
2.8,0.1,0.0334153
2.9,0.1,0.0382426
3,0.1,0.0436734
3.1,0.1,0.0497603
3.2,0.1,0.0564459
3.3,0.1,0.0635855
3.4,0.1,0.0709625
3.5,0.1,0.0783016
3.6,0.1,0.0852837
3.7,0.1,0.0915645
3.8,0.1,0.0967948
3.9,0.1,0.100641
4,0.1,0.102807
4.1,0.1,0.103048
4.2,0.1,0.101189
4.3,0.1,0.097133
4.4,0.1,0.0908667
4.5,0.1,0.0824621
4.6,0.1,0.0720723
4.7,0.1,0.0599231
4.8,0.1,0.046302
4.9,0.1,0.0315437
5,0.1,0.0160154
0,0.2,0.000103173
0.1,0.2,0.000112277
0.2,0.2,0.000131178
0.3,0.2,0.000161305
0.4,0.2,0.000204892
0.5,0.2,0.0002651
0.6,0.2,0.000346164
0.7,0.2,0.000453593
0.8,0.2,0.000594386
0.9,0.2,0.00077728
1,0.2,0.00101299
1.1,0.2,0.00131439
1.2,0.2,0.00169663
1.3,0.2,0.00217715
1.4,0.2,0.00277572
1.5,0.2,0.00351418
1.6,0.2,0.00441613
1.7,0.2,0.00550636
1.8,0.2,0.00681014
1.9,0.2,0.00835249
2,0.2,0.0101575
2.1,0.2,0.0122476
2.2,0.2,0.0146441
2.3,0.2,0.0173674
2.4,0.2,0.0204387
2.5,0.2,0.0238827
2.6,0.2,0.0277308
2.7,0.2,0.0320246
2.8,0.2,0.036818
2.9,0.2,0.0421745
3,0.2,0.0481554
3.1,0.2,0.0547876
3.2,0.2,0.0620101
3.3,0.2,0.0696747
3.4,0.2,0.0775567
3.5,0.2,0.0853676
3.6,0.2,0.0927725
3.7,0.2,0.0994091
3.8,0.2,0.104909
3.9,0.2,0.108922
4,0.2,0.111132
4.1,0.2,0.111282
4.2,0.2,0.109186
4.3,0.2,0.104741
4.4,0.2,0.0979339
4.5,0.2,0.0888403
4.6,0.2,0.0776236
4.7,0.2,0.0645243
4.8,0.2,0.0498493
4.9,0.2,0.0339563
5,0.2,0.0172382
0,0.3,0.000108582
0.1,0.3,0.000118319
0.2,0.3,0.000138555
0.3,0.3,0.000170849
0.4,0.3,0.000217653
0.5,0.3,0.000282435
