0,0,0,0
0,0,1,0
0,1,0,0
0,1,1,0
1,0,0,0
1,0,1,0
1,1,0,0
1,1,1,0
2,0,0,0
2,0,1,0
2,1,0,0
2,1,1,0
3,0,0,0
3,0,1,0
3,1,0,0
3,1,1,0
4,0,0,0
4,0,1,0
4,1,0,0
4,1,1,0
5,0,0,0
5,0,1,0
5,1,0,0
5,1,1,0
6,0,0,0
6,0,1,0
6,1,0,0
6,1,1,0
7,0,0,0
7,0,1,0
7,1,0,0
7,1,1,0
8,0,0,0
8,0,1,0
8,1,0,0
8,1,1,0
9,0,0,0
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,0
0,0,1,0
0,1,0,0
0,1,1,0
1,0,0,0
1,0,1,0
1,1,0,0
1,1,1,0
2,0,0,0
2,0,1,0
2,1,0,0
2,1,1,0
3,0,0,0.25
3,0,1,0
3,1,0,0
3,1,1,0
4,0,0,0
4,0,1,0
4,1,0,0
4,1,1,0
5,0,0,0
5,0,1,0
5,1,0,0
5,1,1,0
6,0,0,0
6,0,1,0
6,1,0,0
6,1,1,0
7,0,0,0
7,0,1,0
7,1,0,0
7,1,1,0
8,0,0,0
8,0,1,0
8,1,0,0
8,1,1,0
9,0,0,0
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,0
0,0,1,0
0,1,0,0
0,1,1,0
1,0,0,0
1,0,1,0
1,1,0,0
1,1,1,0
2,0,0,0.02525
2,0,1,0
2,1,0,0
2,1,1,0
3,0,0,1.07173
3,0,1,-0.02475
3,1,0,-0.02475
3,1,1,0
4,0,0,1.25013
4,0,1,0
4,1,0,0
4,1,1,0
5,0,0,0
5,0,1,0
5,1,0,0
5,1,1,0
6,0,0,0
6,0,1,0
6,1,0,0
6,1,1,0
7,0,0,0
7,0,1,0
7,1,0,0
7,1,1,0
8,0,0,0
8,0,1,0
8,1,0,0
8,1,1,0
9,0,0,0
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,0
0,0,1,0
0,1,0,0
0,1,1,0
1,0,0,0.00258601
1,0,1,0
1,1,0,0
1,1,1,0
2,0,0,0.122598
2,0,1,-0.00499925
2,1,0,-0.00499925
2,1,1,0
3,0,0,1.54676
3,0,1,-0.123111
3,1,0,-0.123147
3,1,1,0.00495074
4,0,0,5.78875
4,0,1,-0.123644
4,1,0,-0.123691
4,1,1,0
5,0,0,0.12685
5,0,1,0
5,1,0,0
5,1,1,0
6,0,0,0
6,0,1,0
6,1,0,0
6,1,1,0
7,0,0,0
7,0,1,0
7,1,0,0
7,1,1,0
8,0,0,0
8,0,1,0
8,1,0,0
8,1,1,0
9,0,0,0
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,0.000258659
0,0,1,0
0,1,0,0
0,1,1,0
1,0,0,0.013818
1,0,1,-0.000758281
1,1,0,-0.000758281
1,1,1,0
2,0,0,0.224454
2,0,1,-0.0282593
2,1,0,-0.028263
2,1,1,0.00149493
3,0,0,1.01734
3,0,1,-0.24735
3,1,0,-0.247735
3,1,1,0.0292917
4,0,0,65.4191
4,0,1,-0.659074
4,1,0,-0.660757
4,1,1,0.0252508
5,0,0,0.658132
5,0,1,-0.0250361
5,1,0,-0.0250418
5,1,1,0
6,0,0,0.0126868
6,0,1,0
6,1,0,0
6,1,1,0
7,0,0,0
7,0,1,0
7,1,0,0
7,1,1,0
8,0,0,0
8,0,1,0
8,1,0,0
8,1,1,0
9,0,0,0
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,0.0015476
0,0,1,-0.000101694
0,1,0,-0.000101694
0,1,1,0
1,0,0,0.0299122
1,0,1,-0.00476722
1,1,0,-0.00476759
1,1,1,0.000301151
2,0,0,0.223032
2,0,1,-0.0679546
2,1,0,-0.0679967
2,1,1,0.00998673
3,0,0,1.10925
3,0,1,-0.318525
3,1,0,-0.320279
3,1,1,0.0797986
4,0,0,-564.839
4,0,1,-6.82138
4,1,0,-6.91318
4,1,1,0.158815
5,0,0,6.99215
5,0,1,-0.150065
5,1,0,-0.150284
5,1,1,0.00753298
6,0,0,0.07268
6,0,1,-0.00377227
6,1,0,-0.00377284
6,1,1,0
7,0,0,0.00126884
7,0,1,0
7,1,0,0
7,1,1,0
8,0,0,0
8,0,1,0
8,1,0,0
8,1,1,0
9,0,0,0
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,0.00396181
0,0,1,-0.0007169
0,1,0,-0.000716937
0,1,1,5.04538e-05
1,0,0,0.0376993
1,0,1,-0.0132886
1,1,0,-0.0132931
1,1,1,0.00223526
2,0,0,0.222025
2,0,1,-0.103685
2,1,0,-0.103896
2,1,1,0.0309936
3,0,0,5191.85
3,0,1,-1.0322
3,1,0,-1.04849
3,1,1,0.156101
4,0,0,-1.87892e+06
4,0,1,54.9675
4,1,0,-1887.33
4,1,1,1.52802
5,0,0,3221.04
5,0,1,-1.48135
5,1,0,-1.49759
5,1,1,0.0529991
6,0,0,0.73799
6,0,1,-0.0250656
6,1,0,-0.025088
6,1,1,0.00150781
7,0,0,0.00795454
7,0,1,-0.000504108
7,1,0,-0.000504166
7,1,1,0
8,0,0,0.000127329
8,0,1,0
8,1,0,0
8,1,1,0
9,0,0,0
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,0.00616262
0,0,1,-0.00232217
0,1,0,-0.00232265
0,1,1,0.000419382
1,0,0,0.0404681
1,0,1,-0.0238035
1,1,0,-0.023828
1,1,1,0.00786384
2,0,0,519.958
2,0,1,-0.199936
2,1,0,-0.201749
2,1,1,0.0657304
3,0,0,1.59865e+12
3,0,1,-505.085
3,1,0,-17449.9
3,1,1,0.511219
4,0,0,2.29243e+15
4,0,1,186022
4,1,0,-5.87671e+11
4,1,1,176.186
5,0,0,1.99242e+12
5,0,1,-300.775
5,1,0,-15488.3
5,1,1,0.50065
6,0,0,329.996
6,0,1,-0.240307
6,1,0,-0.242005
6,1,1,0.0117326
7,0,0,0.0780187
7,0,1,-0.003675
7,1,0,-0.0036773
7,1,1,0.000251608
8,0,0,0.000867701
8,0,1,-6.31326e-05
8,1,0,-6.3139e-05
8,1,1,0
9,0,0,1.30953e-05
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,0.00752712
0,0,1,-0.00490521
0,1,0,-0.00490806
0,1,1,0.00168702
1,0,0,51.9808
1,0,1,-0.0410572
1,1,0,-0.041257
1,1,1,0.0187706
2,0,0,3.87823e+13
2,0,1,-94.9856
2,1,0,-483049
2,1,1,0.153878
3,0,0,-5.5912e+34
3,0,1,-1.59198e+11
3,1,0,-1.50492e+23
3,1,1,1736.5
4,0,0,4.00522e+38
4,0,1,-2.2818e+14
4,1,0,2.0527e+34
4,1,1,5.8604e+10
5,0,0,-2.78396e+35
5,0,1,-1.98749e+11
5,1,0,-1.34541e+23
5,1,1,1509.63
6,0,0,6.54012e+14
6,0,1,-42.2979
6,1,0,-488757
6,1,1,0.10935
7,0,0,33.5892
7,0,1,-0.0345241
7,1,0,-0.0347029
7,1,1,0.002145
8,0,0,0.00828484
8,0,1,-0.000500827
8,1,0,-0.000501095
8,1,1,3.77883e-05
9,0,0,9.65629e-05
9,0,1,-7.61067e-06
9,1,0,-7.61193e-06
9,1,1,0
10,0,0,-1.30792e-06
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,5.20189
0,0,1,-0.00880985
0,1,0,-0.00883223
0,1,1,0.00461289
1,0,0,-4.49484e+13
1,0,1,-13.5718
1,1,0,-3.68745e+08
1,1,1,0.0414337
2,0,0,-3.77785e+69
2,0,1,-8.36428e+17
2,1,0,-3.24256e+46
2,1,1,46317.8
3,0,0,-3.91828e+94
3,0,1,5.55342e+33
3,1,0,1.47157e+79
3,1,1,1.49969e+22
4,0,0,-1.9628e+99
4,0,1,-3.97985e+37
4,1,0,1.43579e+94
4,1,1,-2.03862e+33
5,0,0,-1.56018e+96
5,0,1,2.7676e+34
5,1,0,2.61681e+80
5,1,1,1.34057e+22
6,0,0,-2.54338e+72
6,0,1,-1.29964e+19
6,1,0,-2.93491e+46
6,1,1,46678.8
7,0,0,2.74535e+14
7,0,1,128.734
7,1,0,-1.84015e+10
7,1,1,0.0198779
8,0,0,4.20836
8,0,1,-0.00462769
8,1,0,-0.00466222
8,1,1,0.000350219
9,0,0,0.000896801
9,0,1,-6.52155e-05
9,1,0,-6.52713e-05
9,1,1,5.30155e-06
10,0,0,-1.07394e-05
10,0,1,8.91927e-07
10,1,0,8.9205e-07
10,1,1,0

0,0,0,-1.09018e+24
0,0,1,-1.86681
0,1,0,-1.42032e+14
0,1,1,0.010705
1,0,0,8.94639e+137
1,0,1,-6.33688e+33
1,1,0,-4.0262e+94
1,1,1,3.52815e+07
2,0,0,-5.18681e+222
2,0,1,-4.08871e+72
2,1,0,5.98867e+170
2,1,1,3.23365e+45
3,0,0,1.88446e+253
3,0,1,3.88797e+93
3,1,0,2.0205e+232
3,1,1,-1.46411e+78
4,0,0,-3.77522e+258
4,0,1,1.95014e+98
4,1,0,-6.90543e+252
4,1,1,-1.42469e+93
5,0,0,1.5009e+255
5,0,1,1.55163e+95
5,1,0,1.14401e+236
5,1,1,-2.60416e+79
6,0,0,-2.22382e+228
6,0,1,-2.52754e+75
6,1,0,1.45185e+175
6,1,1,2.92732e+45
7,0,0,-2.13379e+143
7,0,1,-1.13013e+38
7,1,0,-1.62627e+96
7,1,1,1.74235e+09
8,0,0,-4.26555e+13
8,0,1,250.816
8,1,0,-5.92337e+20
8,1,1,0.00324685
9,0,0,0.87912
9,0,1,-0.000585298
9,1,0,-0.000600333
9,1,1,5.30609e-05
10,0,0,-9.8404e-05
10,0,1,8.52414e-06
10,1,0,8.52969e-06
10,1,1,-7.0855e-07

0,0,0,-1.09018e+24
0,0,1,-1.86681
0,1,0,-1.42032e+14
0,1,1,0.010705
1,0,0,8.94639e+137
1,0,1,-6.33688e+33
1,1,0,-4.0262e+94
1,1,1,3.52815e+07
2,0,0,-5.18681e+222
2,0,1,-4.08871e+72
2,1,0,5.98867e+170
2,1,1,3.23365e+45
3,0,0,1.88446e+253
3,0,1,3.88797e+93
3,1,0,2.0205e+232
3,1,1,-1.46411e+78
4,0,0,-3.77522e+258
4,0,1,1.95014e+98
4,1,0,-6.90543e+252
4,1,1,-1.42469e+93
5,0,0,1.5009e+255
5,0,1,1.55163e+95
5,1,0,1.14401e+236
5,1,1,-2.60416e+79
6,0,0,-2.22382e+228
6,0,1,-2.52754e+75
6,1,0,1.45185e+175
6,1,1,2.92732e+45
7,0,0,-2.13379e+143
7,0,1,-1.13013e+38
7,1,0,-1.62627e+96
7,1,1,1.74235e+09
8,0,0,-4.26555e+13
8,0,1,250.816
8,1,0,-5.92337e+20
8,1,1,0.00324685
9,0,0,0.87912
9,0,1,-0.000585298
9,1,0,-0.000600333
9,1,1,5.30609e-05
10,0,0,-9.8404e-05
10,0,1,8.52414e-06
10,1,0,8.52969e-06
10,1,1,-7.0855e-07

