t = 0:
9,0,0.000353039
9,1,0.00789302
9,2,0.151941
9,3,2.55656
9,4,31.6999
9,5,-2.77421
10,0,-8.69227e-05
10,1,-0.00185487
10,2,-0.0319086
10,3,-0.373346
10,4,-2.79263
10,5,0.460105

t = 0.6:
0,0,0.470804
0,1,2.42978
0,2,0.430388
0,3,0.0577893
0,4,0.00612771
0,5,-0.000633871
1,0,2.42977
1,1,18.3623
1,2,2.2723
1,3,0.397139
1,4,0.0522751
1,5,-0.00620772
2,0,0.430393
2,1,2.27239
2,2,0.783135
2,3,2.35215
2,4,0.390957
2,5,-0.0495089
3,0,0.0578295
3,1,0.398029
3,2,2.39119
3,3,20.3193
3,4,2.28411
3,5,-0.245363
4,0,0.00621284
4,1,0.0533898
4,2,0.412586
4,3,2.34763
4,4,0.388089
4,5,-0.0492993
5,0,0.000520103
5,1,0.00503423
5,2,0.0402025
5,3,0.200699
5,4,0.0397106
5,5,-0.0056127
6,0,3.58121e-05
6,1,0.000380921
6,2,0.003228
6,3,0.0166323
6,4,0.0180083
6,5,-0.00488842
7,0,2.20145e-05
7,1,0.000363134
7,2,0.00488328
7,3,0.0466725
7,4,0.250082
7,5,-0.0651831
8,0,0.000179672
8,1,0.0031562
8,2,0.0460556
8,3,0.506293
8,4,3.47064
8,5,-0.689437
9,0,0.000819333
9,1,0.0154576
9,2,0.260441
9,3,4.18944
9,4,44.7438
9,5,-4.15559
10,0,-0.000261262
10,1,-0.00463308
10,2,-0.0668796
10,3,-0.638947
10,4,-4.21313
10,5,0.791107

t = 0.7:
0,0,0.684543
0,1,3.03555
0,2,0.618182
0,3,0.0962729
0,4,0.0118358
0,5,-0.00149372
1,0,3.0355
1,1,20.0612
1,2,2.8205
1,3,0.567156
1,4,0.0856838
1,5,-0.0123612
2,0,0.61821
2,1,2.82087
2,2,1.11358
2,3,2.98974
2,4,0.556818
2,5,-0.0847317
3,0,0.0964013
3,1,0.569574
3,2,3.07867
3,3,23.6253
3,4,2.87735
3,5,-0.363983
4,0,0.0120703
4,1,0.0883601
4,2,0.605753
4,3,3.00281
4,4,0.551363
4,5,-0.0842031
5,0,0.00118335
5,1,0.00967806
5,2,0.0667452
5,3,0.288917
5,4,0.0652239
5,5,-0.0113049
6,0,9.67212e-05
6,1,0.000869006
6,2,0.00634948
6,3,0.0286904
6,4,0.0319356
6,5,-0.0105834
7,0,6.09398e-05
7,1,0.00084977
7,2,0.00983939
7,3,0.0821985
7,4,0.389071
7,5,-0.122414
8,0,0.00042078
8,1,0.00634837
8,2,0.0812536
8,3,0.807677
8,4,4.89427
8,5,-1.12686
9,0,0.00165915
9,1,0.0275334
9,2,0.427533
9,3,7.13478
9,4,59.1695
9,5,-5.79405
10,0,-0.000663399
10,1,-0.0101594
10,2,-0.12671
10,3,-1.00496
10,4,-5.93911
10,5,1.20858

t = 0.8:
0,0,0.936264
0,1,3.65144
0,2,0.836008
0,3,0.147676
0,4,0.0205463
0,5,-0.00308899
1,0,3.6513
1,1,21.5622
1,2,3.3746
1,3,0.765081
1,4,0.129471
1,5,-0.0221538
2,0,0.836104
2,1,3.37573
2,2,1.49598
2,3,3.6911
2,4,0.750003
2,5,-0.133747
3,0,0.148026
3,1,0.770867
3,2,3.87267
3,3,27.4265
3,4,3.51991
3,5,-0.510364
4,0,0.0210981
4,1,0.135128
4,2,0.848905
4,3,3.74892
4,4,0.740873
4,5,-0.132561
5,0,0.00236376
5,1,0.0167631
5,2,0.102527
5,3,0.394235
5,4,0.0987913
5,5,-0.0205159
6,0,0.00022372
6,1,0.00174313
6,2,0.0112673
6,3,0.0457825
6,4,0.052102
6,5,-0.0207482
7,0,0.000145045
7,1,0.0017571
7,2,0.0179963
7,3,0.134992
7,4,0.567211
7,5,-0.212976
8,0,0.000872455
8,1,0.0116344
8,2,0.134781
8,3,1.25973
8,4,6.47955
8,5,-1.71492
9,0,0.0030688
9,1,0.0465846
9,2,0.704243
9,3,13.0976
9,4,71.5458
9,5,-7.51302
10,0,-0.00150097
10,1,-0.0204341
10,2,-0.224302
10,3,-1.48896
10,4,-7.81927
10,5,1.65296

t = 0.9:
0,0,1.22296
0,1,4.2706
0,2,1.08069
0,3,0.212942
0,4,0.0329183
0,5,-0.00579161
1,0,4.27027
1,1,22.9076
1,2,3.92963
1,3,0.989823
1,4,0.184163
1,5,-0.0367
2,0,1.08096
2,1,3.93244
2,2,1.92859
2,3,4.46761
2,4,0.970269
2,5,-0.198818
3,0,0.213783
3,1,1.00236
3,2,4.81037
3,3,31.8325
3,4,4.22207
3,5,-0.686672
4,0,0.0340735
4,1,0.195074
4,2,1.15476
4,3,4.61725
4,4,0.956618
4,5,-0.196382
5,0,0.00428239
5,1,0.0268689
5,2,0.148891
5,3,0.518069
5,4,0.140915
5,5,-0.0344561
6,0,0.000460769
6,1,0.00317686
6,2,0.018531
6,3,0.0690211
6,4,0.0793352
6,5,-0.0376973
7,0,0.000308727
7,1,0.00332057
7,2,0.0307468
7,3,0.211455
7,4,0.776226
7,5,-0.347249
8,0,0.00165874
8,1,0.0200532
8,2,0.216293
8,3,1.96097
8,4,7.96667
8,5,-2.42996
9,0,0.00536685
9,1,0.0774409
9,2,1.18558
9,3,24.8455
9,4,77.4339
9,5,-9.0231
10,0,-0.00313654
10,1,-0.0388847
10,2,-0.379889
10,3,-2.10856
10,4,-9.58019
10,5,2.02533

t = 1:
0,0,1.50819
0,1,4.82695
0,2,1.32122
0,3,0.284063
0,4,0.047684
0,5,-0.0095508
1,0,4.8263
1,1,24.0151
1,2,4.42767
1,3,1.21446
1,4,0.242997
1,5,-0.0548603
2,0,1.32184
2,1,4.43334
2,2,2.36098
2,3,5.23995
2,4,1.19199
2,5,-0.27302
3,0,0.285767
3,1,1.23797
3,2,5.81775
3,3,36.3529
3,4,4.91336
3,5,-0.872931
4,0,0.0497643
4,1,0.261608
4,2,1.49974
4,3,5.5371
4,4,1.17419
4,5,-0.268639
5,0,0.00684907
5,1,0.0390347
5,2,0.201021
5,3,0.647297
5,4,0.18646
5,5,-0.0521972
6,0,0.00081708
6,1,0.00511736
6,2,0.0275943
6,3,0.0962515
6,4,0.109834
6,5,-0.0611315
7,0,0.000566524
7,1,0.00556175
7,2,0.0477359
7,3,0.307044
7,4,0.972413
7,5,-0.51157
8,0,0.00280536
8,1,0.0316291
8,2,0.324686
8,3,2.88343
8,4,8.91456
8,5,-3.12068
9,0,0.00863322
9,1,0.121416
9,2,1.8691
9,3,41.581
9,4,75.44
9,5,-9.92255
10,0,-0.00581717
10,1,-0.0674311
10,2,-0.592771
10,3,-2.76663
10,4,-10.781
10,5,2.20582

