0,0,0,0
0,0,1,0
0,1,0,0
0,1,1,0
1,0,0,0
1,0,1,0
1,1,0,0
1,1,1,0
2,0,0,0
2,0,1,0
2,1,0,0
2,1,1,0
3,0,0,0
3,0,1,0
3,1,0,0
3,1,1,0
4,0,0,0
4,0,1,0
4,1,0,0
4,1,1,0
5,0,0,0
5,0,1,0
5,1,0,0
5,1,1,0
6,0,0,0
6,0,1,0
6,1,0,0
6,1,1,0
7,0,0,0
7,0,1,0
7,1,0,0
7,1,1,0
8,0,0,0
8,0,1,0
8,1,0,0
8,1,1,0
9,0,0,0
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,0
0,0,1,0
0,1,0,0
0,1,1,0
1,0,0,50
1,0,1,0
1,1,0,0
1,1,1,0
2,0,0,0
2,0,1,0
2,1,0,0
2,1,1,0
3,0,0,50
3,0,1,0
3,1,0,0
3,1,1,0
4,0,0,0
4,0,1,0
4,1,0,0
4,1,1,0
5,0,0,0
5,0,1,0
5,1,0,0
5,1,1,0
6,0,0,0
6,0,1,0
6,1,0,0
6,1,1,0
7,0,0,0
7,0,1,0
7,1,0,0
7,1,1,0
8,0,0,0
8,0,1,0
8,1,0,0
8,1,1,0
9,0,0,0
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,2.5
0,0,1,0
0,1,0,0
0,1,1,0
1,0,0,90
1,0,1,-2.5
1,1,0,-2.5
1,1,1,0
2,0,0,5
2,0,1,0
2,1,0,0
2,1,1,0
3,0,0,126.585
3,0,1,-2.5
3,1,0,-2.5
3,1,1,0
4,0,0,2.5
4,0,1,0
4,1,0,0
4,1,1,0
5,0,0,0
5,0,1,0
5,1,0,0
5,1,1,0
6,0,0,0
6,0,1,0
6,1,0,0
6,1,1,0
7,0,0,0
7,0,1,0
7,1,0,0
7,1,1,0
8,0,0,0
8,0,1,0
8,1,0,0
8,1,1,0
9,0,0,0
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,6.625
0,0,1,-0.25
0,1,0,-0.25
0,1,1,0
1,0,0,122.011
1,0,1,-6.75
1,1,0,-6.75
1,1,1,0.25
2,0,0,14.7949
2,0,1,-0.503094
2,1,0,-0.503094
2,1,1,0
3,0,0,295.849
3,0,1,-8.56689
3,1,0,-8.43602
3,1,1,0.246906
4,0,0,10.5875
4,0,1,-0.256188
4,1,0,-0.253094
4,1,1,0
5,0,0,0.125
5,0,1,0
5,1,0,0
5,1,1,0
6,0,0,0
6,0,1,0
6,1,0,0
6,1,1,0
7,0,0,0
7,0,1,0
7,1,0,0
7,1,1,0
8,0,0,0
8,0,1,0
8,1,0,0
8,1,1,0
9,0,0,0
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,11.706
0,0,1,-0.90625
0,1,0,-0.90625
0,1,1,0.0375
1,0,0,147.662
1,0,1,-12.2008
1,1,0,-12.2
1,1,1,0.925
2,0,0,33.0862
2,0,1,-2.00859
2,1,0,-1.99833
2,1,1,0.0750289
3,0,0,426.686
3,0,1,-22.3722
3,1,0,-21.6561
3,1,1,1.0422
4,0,0,148.702
4,0,1,-1.18511
4,1,0,-1.10257
4,1,1,0.0362256
5,0,0,0.5586
5,0,1,-0.022227
5,1,0,-0.02047
5,1,1,0
6,0,0,0.00625
6,0,1,0
6,1,0,0
6,1,1,0
7,0,0,0
7,0,1,0
7,1,0,0
7,1,1,0
8,0,0,0
8,0,1,0
8,1,0,0
8,1,1,0
9,0,0,0
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,17.2346
0,0,1,-2.05487
0,1,0,-2.05481
0,1,1,0.17625
1,0,0,169.671
1,0,1,-18.4647
1,1,0,-18.4554
1,1,1,2.15014
2,0,0,56.7593
2,0,1,-5.42351
2,1,0,-5.3515
2,1,1,0.370711
3,0,0,-835.967
3,0,1,-40.8017
3,1,0,-39.3426
3,1,1,2.93983
4,0,0,2886.31
4,0,1,-9.49271
4,1,0,-5.80866
4,1,1,0.162162
5,0,0,4.26213
5,0,1,-0.182274
5,1,0,-0.135802
5,1,1,0.0039183
6,0,0,0.0325266
6,0,1,-0.0014795
6,1,0,-0.00136163
6,1,1,0
7,0,0,0.0003125
7,0,1,0
7,1,0,0
7,1,1,0
8,0,0,0
8,0,1,0
8,1,0,0
8,1,1,0
9,0,0,0
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,22.9028
0,0,1,-3.73257
0,1,0,-3.73189
0,1,1,0.49804
1,0,0,190.442
1,0,1,-25.372
1,1,0,-25.3368
1,1,1,4.01777
2,0,0,12.2376
2,0,1,-11.1197
2,1,0,-10.9272
2,1,1,1.14257
3,0,0,81351.5
3,0,1,3.22653
3,1,0,7.37599
3,1,1,6.15076
4,0,0,-324125
4,0,1,-142.248
4,1,0,80369.7
4,1,1,-2.22699
5,0,0,165196
5,0,1,-7.18179
5,1,0,-2.54031
5,1,1,0.0264643
6,0,0,0.216491
6,0,1,-0.0147376
6,1,0,-0.0106313
6,1,1,0.000337692
7,0,0,0.0018741
7,0,1,-9.0158e-05
7,1,0,-8.39633e-05
7,1,1,0
8,0,0,1.5625e-05
8,0,1,0
8,1,0,0
8,1,1,0
9,0,0,0
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,28.5768
0,0,1,-5.95059
0,1,0,-5.94744
0,1,1,1.09686
1,0,0,205.466
1,0,1,-32.8973
1,1,0,-32.8263
1,1,1,6.60983
2,0,0,912.454
2,0,1,-11.3446
2,1,0,-10.7112
2,1,1,2.67709
3,0,0,-3.05343e+10
3,0,1,-4081.56
3,1,0,7.57803e+06
3,1,1,5.34334
4,0,0,1.21991e+11
4,0,1,16069.8
4,1,0,-3.04425e+10
4,1,1,-4006.92
5,0,0,-6.10047e+10
5,0,1,-8231.76
5,1,0,7.57435e+06
5,1,1,-0.151683
6,0,0,8190.25
6,0,1,-1.429
6,1,0,-0.334007
6,1,1,0.0029089
7,0,0,0.012179
7,0,1,-0.000947918
7,1,0,-0.000713866
7,1,1,2.55884e-05
8,0,0,0.000106193
8,0,1,-5.29369e-06
8,1,0,-4.98153e-06
8,1,1,0
9,0,0,7.8125e-07
9,0,1,0
9,1,0,0
9,1,1,0
10,0,0,0
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,33.9171
0,0,1,-8.70644
0,1,0,-8.69815
0,1,1,2.07587
1,0,0,-5077.11
1,0,1,-40.3923
1,1,0,-40.2738
1,1,1,10.0139
2,0,0,-7.29364e+13
2,0,1,-103297
2,1,0,6.61209e+09
2,1,1,4.18634
3,0,0,3.49745e+24
3,0,1,1.56509e+09
3,1,0,-8.95115e+20
3,1,1,-482120
4,0,0,-1.74715e+25
4,0,1,-6.28957e+09
4,1,0,3.49294e+24
4,1,1,1.55935e+09
5,0,0,1.39727e+25
5,0,1,3.20385e+09
5,1,0,-8.95264e+20
5,1,1,-502506
6,0,0,-1.63185e+15
6,0,1,-248215
6,1,0,5.86596e+09
6,1,1,0.0653971
7,0,0,409.12
7,0,1,-0.106725
7,1,0,-0.0219279
7,1,1,0.000253922
8,0,0,0.000692612
8,0,1,-5.78122e-05
8,1,0,-4.5615e-05
8,1,1,1.79316e-06
9,0,0,5.93456e-06
9,0,1,-3.03781e-07
9,1,0,-2.88155e-07
9,1,1,0
10,0,0,-3.90625e-08
10,0,1,0
10,1,0,0
10,1,1,0

0,0,0,-314.041
0,0,1,-11.9529
0,1,0,-11.9368
0,1,1,3.54594
1,0,0,9.84144e+15
1,0,1,-495321
1,1,0,1.59699e+14
1,1,1,14.1736
2,0,0,9.77747e+57
2,0,1,1.24579e+19
2,1,0,-6.7354e+42
2,1,1,-3.31115e+08
3,0,0,-7.00793e+61
3,0,1,-2.46617e+23
3,1,0,9.77838e+57
3,1,1,5.72151e+19
4,0,0,4.90061e+62
4,0,1,1.16046e+24
4,1,0,-6.99465e+61
4,1,1,-2.46423e+23
5,0,0,-5.60417e+62
5,0,1,-8.42091e+23
5,1,0,1.94499e+59
5,1,1,7.66027e+19
6,0,0,3.88996e+59
6,0,1,6.36763e+19
6,1,0,-6.02248e+42
6,1,1,-2.93837e+08
7,0,0,-2.68386e+16
7,0,1,-1.06147e+06
7,1,0,1.43352e+14
7,1,1,0.0097595
8,0,0,20.4542
8,0,1,-0.00578597
8,1,0,-0.00120948
8,1,1,1.96589e-05
9,0,0,3.93418e-05
9,0,1,-3.46359e-06
9,1,0,-2.83794e-06
9,1,1,1.19255e-07
10,0,0,-3.33837e-07
10,0,1,1.71419e-08
10,1,0,1.63607e-08
10,1,1,0

0,0,0,2.21178e+28
0,0,1,-360663
0,1,0,2.9444e+21
0,1,1,5.61186
1,0,0,1.84689e+126
1,0,1,5.21008e+35
1,1,0,-1.092e+88
1,1,1,-7.98494e+12
2,0,0,-1.37295e+155
2,0,1,-4.88877e+56
2,1,0,1.8469e+126
2,1,1,3.3677e+41
3,0,0,4.8094e+160
3,0,1,5.81352e+60
3,1,0,-1.37302e+155
3,1,1,-5.14053e+56
4,0,0,-1.92339e+161
4,0,1,-3.37421e+61
4,1,0,4.80949e+160
4,1,1,5.80652e+60
5,0,0,9.62002e+160
5,0,1,3.26426e+61
5,1,0,-4.37178e+157
5,1,1,-9.75017e+57
6,0,0,-8.74353e+157
6,0,1,-1.945e+58
6,1,0,4.94683e+130
6,1,1,3.01165e+41
7,0,0,9.89367e+130
7,0,1,8.27564e+37
7,1,0,-8.83772e+87
7,1,1,-7.16761e+12
8,0,0,-1.90347e+15
8,0,1,-53074.7
8,1,0,1.31894e+23
8,1,1,0.000855953
9,0,0,1.02273
9,0,1,-0.000297016
9,1,0,-6.52664e-05
9,1,1,1.41726e-06
10,0,0,-2.28253e-06
10,0,1,2.07848e-07
10,1,0,1.75758e-07
10,1,1,-7.63788e-09

0,0,0,2.21178e+28
0,0,1,-360663
0,1,0,2.9444e+21
0,1,1,5.61186
1,0,0,1.84689e+126
1,0,1,5.21008e+35
1,1,0,-1.092e+88
1,1,1,-7.98494e+12
2,0,0,-1.37295e+155
2,0,1,-4.88877e+56
2,1,0,1.8469e+126
2,1,1,3.3677e+41
3,0,0,4.8094e+160
3,0,1,5.81352e+60
3,1,0,-1.37302e+155
3,1,1,-5.14053e+56
4,0,0,-1.92339e+161
4,0,1,-3.37421e+61
4,1,0,4.80949e+160
4,1,1,5.80652e+60
5,0,0,9.62002e+160
5,0,1,3.26426e+61
5,1,0,-4.37178e+157
5,1,1,-9.75017e+57
6,0,0,-8.74353e+157
6,0,1,-1.945e+58
6,1,0,4.94683e+130
6,1,1,3.01165e+41
7,0,0,9.89367e+130
7,0,1,8.27564e+37
7,1,0,-8.83772e+87
7,1,1,-7.16761e+12
8,0,0,-1.90347e+15
8,0,1,-53074.7
8,1,0,1.31894e+23
8,1,1,0.000855953
9,0,0,1.02273
9,0,1,-0.000297016
9,1,0,-6.52664e-05
9,1,1,1.41726e-06
10,0,0,-2.28253e-06
10,0,1,2.07848e-07
10,1,0,1.75758e-07
10,1,1,-7.63788e-09

